ticket_id,user_id,issue_type,status,created_at
4702,7846,Wrong Item Received,Resolved,2025-01-30 05:57:22
4703,710,Payment Issue,Closed,2025-01-28 15:21:43
4704,9544,Refund Request,Closed,2025-01-10 11:29:54
4705,9156,Technical Issue,Pending,2025-01-20 18:50:12
4706,3324,Payment Issue,Resolved,2025-01-26 16:07:32
4707,6264,General Inquiry,Resolved,2025-01-14 06:05:24
4708,5184,Refund Request,Closed,2025-01-12 15:01:19
4709,8745,Order Not Delivered,Closed,2025-01-03 04:12:23
4710,4899,Wrong Item Received,Closed,2025-01-29 14:23:14
4711,4873,Order Not Delivered,Pending,2025-01-24 14:27:51
4712,9721,Payment Issue,Closed,2025-01-09 17:11:38
4713,5567,Damaged Product,Pending,2025-01-06 03:35:01
4714,2012,Order Not Delivered,Open,2025-01-09 22:07:30
4715,7893,Wrong Item Received,Open,2025-01-10 08:59:50
4716,223,Account Access Issue,Resolved,2025-01-19 23:06:49
4717,7302,Technical Issue,Open,2025-01-21 20:43:55
4718,2865,Refund Request,Resolved,2025-01-02 08:51:12
4719,1327,Payment Issue,Pending,2025-01-22 11:25:34
4720,6361,Wrong Item Received,Closed,2025-01-15 10:03:02
4721,2472,Refund Request,Resolved,2025-01-17 05:05:58
4722,2510,Order Not Delivered,Open,2025-01-15 20:33:09
4723,2688,Account Access Issue,Resolved,2025-01-21 08:07:27
4724,697,Wrong Item Received,Resolved,2025-01-17 10:58:47
4725,8903,General Inquiry,Open,2025-01-05 05:50:31
4726,2007,General Inquiry,Open,2025-01-18 14:15:27
4727,1053,Damaged Product,Resolved,2025-01-20 04:01:46
4728,6133,Order Not Delivered,Pending,2025-01-07 22:47:53
4729,1506,Order Not Delivered,Closed,2025-01-23 06:31:14
4730,6451,Technical Issue,Closed,2025-01-07 05:38:37
4731,5427,Refund Request,Resolved,2025-01-18 09:36:46
4732,4957,Wrong Item Received,Closed,2025-01-29 19:40:30
4733,7892,Damaged Product,Resolved,2025-01-24 03:24:01
4734,6284,Order Not Delivered,Open,2025-01-06 23:12:23
4735,3844,Order Not Delivered,Closed,2025-01-16 00:04:04
4736,4442,General Inquiry,Open,2025-01-24 15:15:08
4737,7524,Payment Issue,Resolved,2025-01-18 06:19:43
4738,5705,Technical Issue,Closed,2025-01-09 23:12:03
4739,7367,Refund Request,Resolved,2025-01-09 14:14:09
4740,4215,Refund Request,Closed,2025-01-02 17:31:19
4741,3315,Payment Issue,Open,2025-01-08 20:28:13
4742,4770,Refund Request,Closed,2025-01-14 04:51:15
4743,8428,Account Access Issue,Open,2025-01-10 10:50:13
4744,1397,Damaged Product,Pending,2025-01-09 10:20:46
4745,5932,Refund Request,Resolved,2025-01-01 13:56:55
4746,7423,Order Not Delivered,Open,2025-01-24 20:29:17
4747,8251,Damaged Product,Open,2025-01-02 08:04:12
4748,8378,Wrong Item Received,Pending,2025-01-14 14:49:04
4749,2724,Wrong Item Received,Pending,2025-01-07 11:05:46
4750,7954,Account Access Issue,Resolved,2025-01-21 00:58:49
4751,1603,Payment Issue,Open,2025-01-02 20:18:50
4752,874,Payment Issue,Resolved,2025-01-16 15:39:33
4753,618,Account Access Issue,Pending,2025-01-26 16:59:16
4754,2937,Refund Request,Closed,2025-01-06 16:11:55
4755,1743,Wrong Item Received,Pending,2025-01-04 20:18:03
4756,1599,Damaged Product,Open,2025-01-01 21:21:52
4757,6238,Payment Issue,Resolved,2025-01-24 17:09:07
4758,5389,Account Access Issue,Open,2025-01-11 22:21:25
4759,7625,Order Not Delivered,Pending,2025-01-28 06:44:54
4760,9553,General Inquiry,Resolved,2025-01-07 18:18:28
4761,3267,Technical Issue,Closed,2025-01-13 09:11:29
4762,1155,General Inquiry,Pending,2025-01-15 08:55:59
4763,2330,Wrong Item Received,Pending,2025-01-03 05:59:31
4764,2431,General Inquiry,Closed,2025-01-15 02:58:12
4765,2857,Technical Issue,Pending,2025-01-26 11:17:34
4766,6252,Wrong Item Received,Pending,2025-01-19 01:13:36
4767,7507,Account Access Issue,Open,2025-01-10 04:58:21
4768,7810,Account Access Issue,Pending,2025-01-22 22:32:08
4769,7079,Wrong Item Received,Closed,2025-01-03 12:53:08
4770,2780,Order Not Delivered,Pending,2025-01-14 23:13:01
4771,6766,Order Not Delivered,Closed,2025-01-26 20:39:54
4772,5374,Wrong Item Received,Open,2025-01-19 05:16:53
4773,4998,Payment Issue,Closed,2025-01-19 13:06:20
4774,7067,Technical Issue,Closed,2025-01-21 16:35:14
4775,2061,Damaged Product,Pending,2025-01-01 23:51:36
4776,940,Wrong Item Received,Resolved,2025-01-15 20:58:34
4777,4155,Refund Request,Pending,2025-01-06 09:24:56
4778,9941,Technical Issue,Open,2025-01-10 02:05:36
4779,1603,Wrong Item Received,Pending,2025-01-06 14:23:57
4780,2567,Technical Issue,Resolved,2025-01-17 10:12:46
4781,6596,Damaged Product,Resolved,2025-01-20 05:40:21
4782,4231,Refund Request,Pending,2025-01-12 19:27:46
4783,6737,Order Not Delivered,Closed,2025-01-20 10:46:34
4784,5028,Order Not Delivered,Pending,2025-01-05 02:19:38
4785,3632,Damaged Product,Resolved,2025-01-21 16:17:32
4786,2088,Damaged Product,Closed,2025-01-25 07:52:06
4787,5268,Payment Issue,Closed,2025-01-12 15:22:26
4788,6433,Wrong Item Received,Closed,2025-01-21 19:58:00
4789,9426,Payment Issue,Closed,2025-01-12 18:33:29
4790,4573,Technical Issue,Open,2025-01-13 06:02:42
4791,9166,General Inquiry,Open,2025-01-23 09:34:22
4792,7169,General Inquiry,Pending,2025-01-13 09:41:15
4793,4169,Damaged Product,Open,2025-01-30 11:46:40
4794,3834,Technical Issue,Open,2025-01-28 22:53:37
4795,616,Order Not Delivered,Closed,2025-01-03 23:16:16
4796,6203,Account Access Issue,Pending,2025-01-29 18:42:09
4797,7774,Account Access Issue,Open,2025-01-02 14:53:47
4798,3156,General Inquiry,Resolved,2025-01-25 03:41:53
4799,1280,Payment Issue,Resolved,2025-01-26 15:38:57
4800,2160,Technical Issue,Pending,2025-01-26 22:10:11
4801,1518,General Inquiry,Pending,2025-01-10 16:04:12
4802,2200,Payment Issue,Resolved,2025-01-24 08:10:45
4803,1986,Technical Issue,Pending,2025-01-04 15:31:01
4804,2240,General Inquiry,Closed,2025-01-15 20:15:08
4805,4939,Damaged Product,Open,2025-01-05 15:31:09
4806,5020,Account Access Issue,Pending,2025-01-06 22:23:50
4807,629,Wrong Item Received,Pending,2025-01-06 10:50:29
4808,7532,General Inquiry,Resolved,2025-01-25 11:55:38
4809,2290,Payment Issue,Closed,2025-01-10 05:43:32
4810,8289,Payment Issue,Closed,2025-01-19 22:00:08
4811,5806,General Inquiry,Resolved,2025-01-20 20:27:59
4812,816,Account Access Issue,Closed,2025-01-29 23:16:54
4813,5724,Damaged Product,Pending,2025-01-15 01:54:41
4814,5064,Damaged Product,Pending,2025-01-29 22:50:34
4815,447,Payment Issue,Resolved,2025-01-18 20:09:42
4816,5904,Account Access Issue,Open,2025-01-20 09:43:42
4817,5280,Payment Issue,Open,2025-01-28 21:43:37
4818,6858,Account Access Issue,Closed,2025-01-13 00:04:54
4819,6913,Account Access Issue,Pending,2025-01-20 05:01:38
4820,902,Technical Issue,Pending,2025-01-12 01:16:06
4821,1972,Order Not Delivered,Closed,2025-01-11 12:11:47
4822,1110,Account Access Issue,Open,2025-01-18 02:11:01
4823,1528,Refund Request,Open,2025-01-08 04:05:53
4824,6163,Refund Request,Resolved,2025-01-19 04:10:34
4825,7457,General Inquiry,Resolved,2025-01-16 22:44:59
4826,3796,Technical Issue,Pending,2025-01-11 22:25:05
4827,8388,General Inquiry,Closed,2025-01-12 10:04:00
4828,7065,Refund Request,Open,2025-01-24 07:17:53
4829,9052,Order Not Delivered,Open,2025-01-21 02:51:30
4830,9931,Damaged Product,Closed,2025-01-12 15:43:47
4831,2968,Technical Issue,Closed,2025-01-12 15:07:22
4832,4641,Wrong Item Received,Open,2025-01-06 12:46:33
4833,8308,Order Not Delivered,Closed,2025-01-03 05:51:21
4834,9719,Refund Request,Closed,2025-01-27 21:28:47
4835,2676,Payment Issue,Open,2025-01-24 11:48:54
4836,4887,Refund Request,Open,2025-01-12 09:54:39
4837,7641,General Inquiry,Resolved,2025-01-03 06:23:59
4838,6326,Order Not Delivered,Pending,2025-01-04 01:48:13
4839,1878,Refund Request,Closed,2025-01-22 08:46:39
4840,300,General Inquiry,Open,2025-01-02 03:07:48
4841,3466,Wrong Item Received,Closed,2025-01-29 14:34:13
4842,6997,Account Access Issue,Closed,2025-01-16 21:04:42
4843,4368,Account Access Issue,Resolved,2025-01-13 10:22:09
4844,7364,Account Access Issue,Pending,2025-01-08 19:21:29
4845,7374,Wrong Item Received,Closed,2025-01-10 22:18:37
4846,1684,Account Access Issue,Closed,2025-01-28 17:55:54
4847,8999,Wrong Item Received,Resolved,2025-01-07 20:15:31
4848,7992,Account Access Issue,Resolved,2025-01-26 13:34:27
4849,7148,Payment Issue,Open,2025-01-17 10:04:36
4850,1312,General Inquiry,Closed,2025-01-17 05:57:11
4851,8033,Wrong Item Received,Closed,2025-01-09 22:58:09
4852,4316,General Inquiry,Closed,2025-01-29 12:19:16
4853,2407,Technical Issue,Closed,2025-01-30 02:06:49
4854,1483,Damaged Product,Pending,2025-01-01 20:57:30
4855,525,Refund Request,Pending,2025-01-26 09:58:49
4856,4650,Refund Request,Open,2025-01-06 04:53:01
4857,4428,Payment Issue,Open,2025-01-24 14:21:12
4858,8101,General Inquiry,Closed,2025-01-11 01:46:32
4859,9894,Account Access Issue,Resolved,2025-01-23 10:10:56
4860,4409,Refund Request,Open,2025-01-03 17:56:41
4861,6753,Order Not Delivered,Resolved,2025-01-18 03:53:09
4862,4737,Technical Issue,Open,2025-01-11 18:54:12
4863,1270,Order Not Delivered,Closed,2025-01-02 22:00:08
4864,6444,Account Access Issue,Open,2025-01-07 20:37:23
4865,783,General Inquiry,Closed,2025-01-03 07:43:44
4866,2137,Refund Request,Resolved,2025-01-15 21:45:39
4867,5288,Wrong Item Received,Resolved,2025-01-24 04:13:03
4868,4594,Payment Issue,Closed,2025-01-03 08:03:22
4869,5651,Order Not Delivered,Closed,2025-01-11 02:32:49
4870,2605,Order Not Delivered,Open,2025-01-10 17:30:10
4871,4529,General Inquiry,Open,2025-01-17 07:49:57
4872,4461,General Inquiry,Open,2025-01-11 23:48:08
4873,1584,Account Access Issue,Pending,2025-01-27 22:49:07
4874,2215,Refund Request,Pending,2025-01-11 03:58:03
4875,5964,Account Access Issue,Closed,2025-01-03 16:20:19
4876,5940,Technical Issue,Pending,2025-01-11 04:03:36
4877,9453,Account Access Issue,Open,2025-01-27 06:31:55
4878,4245,Account Access Issue,Closed,2025-01-11 15:29:23
4879,824,Account Access Issue,Closed,2025-01-01 12:28:20
4880,5762,Damaged Product,Pending,2025-01-08 08:44:31
4881,3489,Order Not Delivered,Resolved,2025-01-14 13:19:20
4882,9373,Account Access Issue,Pending,2025-01-14 18:20:20
4883,6020,General Inquiry,Pending,2025-01-25 16:41:47
4884,9389,General Inquiry,Open,2025-01-10 13:55:37
4885,9134,Damaged Product,Pending,2025-01-02 02:31:29
4886,7344,General Inquiry,Pending,2025-01-14 00:56:56
4887,7893,Payment Issue,Closed,2025-01-28 11:47:48
4888,9470,Damaged Product,Closed,2025-01-05 22:44:15
4889,1025,Payment Issue,Closed,2025-01-25 13:13:18
4890,834,Damaged Product,Closed,2025-01-21 20:53:19
4891,3008,General Inquiry,Closed,2025-01-17 23:44:52
4892,6725,Damaged Product,Resolved,2025-01-30 11:52:22
4893,6473,General Inquiry,Pending,2025-01-04 19:41:33
4894,6243,General Inquiry,Pending,2025-01-12 02:51:21
4895,193,Technical Issue,Open,2025-01-22 12:09:11
4896,3805,Account Access Issue,Pending,2025-01-23 09:54:23
4897,3511,Refund Request,Resolved,2025-01-13 14:51:37
4898,99,Damaged Product,Pending,2025-01-06 05:32:37
4899,4255,Account Access Issue,Resolved,2025-01-17 19:56:47
4900,4757,Payment Issue,Pending,2025-01-14 10:19:07
4901,1759,Damaged Product,Open,2025-01-28 09:18:53
4902,2467,General Inquiry,Closed,2025-01-17 16:11:56
4903,794,Technical Issue,Closed,2025-01-21 22:15:24
4904,8289,Account Access Issue,Pending,2025-01-10 07:54:01
4905,3585,Account Access Issue,Pending,2025-01-30 02:44:04
4906,6751,Wrong Item Received,Closed,2025-01-01 19:35:06
4907,7155,Damaged Product,Closed,2025-01-11 12:23:32
4908,3738,Payment Issue,Pending,2025-01-24 03:42:19
4909,3895,Damaged Product,Pending,2025-01-08 17:54:52
4910,6224,Damaged Product,Closed,2025-01-06 09:27:25
4911,8804,Refund Request,Resolved,2025-01-18 21:47:29
4912,21,Account Access Issue,Closed,2025-01-08 00:38:47
4913,7626,Damaged Product,Pending,2025-01-06 12:38:07
4914,1304,Damaged Product,Pending,2025-01-05 12:20:02
4915,2510,Wrong Item Received,Open,2025-01-02 10:36:12
4916,1579,Damaged Product,Pending,2025-01-19 15:25:21
4917,2719,Technical Issue,Closed,2025-01-23 03:41:32
4918,312,Payment Issue,Closed,2025-01-18 09:36:15
4919,1882,Payment Issue,Pending,2025-01-27 23:01:33
4920,2312,Order Not Delivered,Open,2025-01-27 10:42:07
4921,5125,Order Not Delivered,Pending,2025-01-08 06:40:10
4922,1939,Refund Request,Closed,2025-01-08 19:09:51
4923,2251,General Inquiry,Closed,2025-01-11 16:45:59
4924,3138,Wrong Item Received,Closed,2025-01-19 16:13:07
4925,4433,Account Access Issue,Closed,2025-01-28 21:06:13
4926,3938,Wrong Item Received,Open,2025-01-16 02:43:57
4927,6924,Technical Issue,Resolved,2025-01-02 17:05:53
4928,6424,Account Access Issue,Pending,2025-01-03 18:14:10
4929,3319,Refund Request,Open,2025-01-15 07:29:37
4930,9458,Refund Request,Pending,2025-01-04 18:41:37
4931,6557,General Inquiry,Closed,2025-01-21 02:22:50
4932,6648,Refund Request,Resolved,2025-01-19 09:18:24
4933,1097,General Inquiry,Closed,2025-01-30 08:12:23
4934,1002,Payment Issue,Pending,2025-01-09 22:32:50
4935,698,Payment Issue,Pending,2025-01-03 19:44:09
4936,3971,Account Access Issue,Closed,2025-01-29 21:43:52
4937,845,General Inquiry,Resolved,2025-01-05 16:10:59
4938,2919,Technical Issue,Resolved,2025-01-15 09:54:44
4939,1560,Technical Issue,Open,2025-01-11 08:50:43
4940,335,Wrong Item Received,Open,2025-01-30 02:52:39
4941,8368,Wrong Item Received,Open,2025-01-09 12:01:40
4942,6322,Wrong Item Received,Resolved,2025-01-07 22:08:15
4943,3166,General Inquiry,Closed,2025-01-16 03:18:59
4944,4282,General Inquiry,Pending,2025-01-15 18:51:57
4945,795,Wrong Item Received,Pending,2025-01-28 15:41:05
4946,6323,Refund Request,Closed,2025-01-06 05:08:23
4947,7159,Refund Request,Pending,2025-01-18 15:20:45
4948,2195,Order Not Delivered,Closed,2025-01-19 09:54:57
4949,968,Technical Issue,Resolved,2025-01-08 13:05:41
4950,8880,Refund Request,Resolved,2025-01-26 10:16:36
4951,4645,Order Not Delivered,Closed,2025-01-07 17:50:27
4952,6416,Order Not Delivered,Open,2025-01-20 04:43:47
4953,5013,Damaged Product,Resolved,2025-01-22 17:57:44
4954,8302,Technical Issue,Open,2025-01-25 16:01:35
4955,640,Technical Issue,Pending,2025-01-10 15:59:29
4956,4757,Wrong Item Received,Closed,2025-01-15 08:40:35
4957,6684,Damaged Product,Closed,2025-01-27 17:19:42
4958,3216,Damaged Product,Closed,2025-01-22 18:04:57
4959,7197,Damaged Product,Pending,2025-01-20 02:20:33
4960,4992,Order Not Delivered,Closed,2025-01-07 14:53:49
4961,9324,Payment Issue,Open,2025-01-25 16:58:36
4962,7588,Refund Request,Open,2025-01-24 14:26:40
4963,7570,Wrong Item Received,Pending,2025-01-13 00:32:42
4964,6705,Payment Issue,Pending,2025-01-25 23:02:15
4965,3462,General Inquiry,Resolved,2025-01-27 15:19:20
4966,6698,General Inquiry,Open,2025-01-20 05:33:29
4967,3577,Technical Issue,Open,2025-01-11 12:17:59
4968,1794,Order Not Delivered,Open,2025-01-29 04:40:15
4969,5234,Technical Issue,Open,2025-01-24 11:13:48
4970,3281,General Inquiry,Pending,2025-01-20 22:41:37
4971,8741,Payment Issue,Closed,2025-01-13 04:14:54
4972,1049,Wrong Item Received,Closed,2025-01-02 02:45:09
4973,6529,General Inquiry,Pending,2025-01-14 23:22:56
4974,9394,Account Access Issue,Resolved,2025-01-28 10:22:05
4975,8841,Damaged Product,Closed,2025-01-20 15:46:40
4976,1309,Payment Issue,Closed,2025-01-25 20:38:18
4977,9601,Damaged Product,Open,2025-01-04 09:51:58
4978,9771,Account Access Issue,Open,2025-01-22 21:39:17
4979,8676,Account Access Issue,Pending,2025-01-22 09:42:01
4980,2866,Payment Issue,Resolved,2025-01-14 23:40:18
4981,222,Payment Issue,Open,2025-01-23 22:45:37
4982,9180,Refund Request,Open,2025-01-02 14:28:59
4983,4244,Payment Issue,Pending,2025-01-27 13:41:05
4984,4541,Damaged Product,Resolved,2025-01-11 16:54:51
4985,3571,Payment Issue,Resolved,2025-01-10 01:24:21
4986,9938,Technical Issue,Resolved,2025-01-28 02:13:55
4987,8620,Damaged Product,Resolved,2025-01-16 11:25:35
4988,6387,Technical Issue,Pending,2025-01-13 10:23:41
4989,2790,Refund Request,Pending,2025-01-21 03:32:25
4990,6282,Payment Issue,Resolved,2025-01-07 07:05:11
4991,940,Payment Issue,Closed,2025-01-06 04:02:06
4992,7140,Damaged Product,Closed,2025-01-14 21:10:07
4993,9112,Damaged Product,Resolved,2025-01-02 08:32:30
4994,5689,Account Access Issue,Open,2025-01-16 10:55:43
4995,9554,General Inquiry,Pending,2025-01-11 20:10:52
4996,5303,Technical Issue,Pending,2025-01-13 02:06:10
4997,2015,Technical Issue,Closed,2025-01-02 06:31:16
4998,5905,Payment Issue,Pending,2025-01-26 15:58:37
4999,8778,Technical Issue,Closed,2025-01-22 18:37:14
5000,5748,Payment Issue,Closed,2025-01-18 07:23:23
5001,4518,Wrong Item Received,Resolved,2025-01-06 17:12:34
5002,3224,Account Access Issue,Pending,2025-01-30 03:08:16
5003,5531,Account Access Issue,Pending,2025-01-27 20:25:08
5004,9054,Damaged Product,Pending,2025-01-22 23:42:44
5005,4422,Technical Issue,Pending,2025-01-23 04:43:45
5006,967,Refund Request,Closed,2025-01-14 07:13:20
5007,6148,Account Access Issue,Closed,2025-01-02 05:25:37
5008,4136,Order Not Delivered,Resolved,2025-01-14 01:44:54
5009,9185,Refund Request,Pending,2025-01-09 05:31:24
5010,9116,Payment Issue,Resolved,2025-01-29 12:13:03
5011,9589,Payment Issue,Resolved,2025-01-10 07:13:49
5012,8685,Account Access Issue,Pending,2025-01-06 01:55:08
5013,9411,Account Access Issue,Closed,2025-01-09 00:22:19
5014,6955,Account Access Issue,Resolved,2025-01-01 07:51:39
5015,6529,Technical Issue,Closed,2025-01-29 23:28:47
5016,7360,Account Access Issue,Open,2025-01-18 08:58:33
5017,3078,Refund Request,Resolved,2025-01-09 09:24:04
5018,266,Technical Issue,Pending,2025-01-28 23:43:05
5019,4568,Payment Issue,Resolved,2025-01-15 13:23:40
5020,8093,Damaged Product,Closed,2025-01-20 16:18:59
5021,1676,Account Access Issue,Open,2025-01-05 04:30:18
5022,8803,General Inquiry,Open,2025-01-19 22:40:47
5023,4546,Damaged Product,Open,2025-01-14 10:41:32
5024,886,Account Access Issue,Closed,2025-01-14 19:19:15
5025,8006,Order Not Delivered,Open,2025-01-02 11:44:05
5026,3716,Payment Issue,Open,2025-01-21 07:32:14
5027,3321,General Inquiry,Resolved,2025-01-04 16:07:37
5028,7245,Payment Issue,Pending,2025-01-06 14:26:47
5029,247,Account Access Issue,Pending,2025-01-04 06:29:45
5030,8017,Order Not Delivered,Resolved,2025-01-19 01:16:04
5031,331,Damaged Product,Closed,2025-01-04 01:44:07
5032,426,General Inquiry,Resolved,2025-01-23 14:19:25
5033,3778,General Inquiry,Open,2025-01-30 11:56:03
5034,3670,Technical Issue,Resolved,2025-01-27 22:55:30
5035,6731,Technical Issue,Open,2025-01-12 14:31:17
5036,4097,Refund Request,Pending,2025-01-15 19:11:29
5037,6520,Account Access Issue,Pending,2025-01-15 23:56:29
5038,4832,Account Access Issue,Resolved,2025-01-28 07:07:13
5039,7106,Wrong Item Received,Pending,2025-01-22 07:27:38
5040,5307,General Inquiry,Resolved,2025-01-19 12:46:27
5041,6390,Order Not Delivered,Pending,2025-01-01 08:20:04
5042,5060,General Inquiry,Closed,2025-01-22 03:15:38
5043,1978,Order Not Delivered,Closed,2025-01-13 01:16:35
5044,1210,Account Access Issue,Resolved,2025-01-03 12:41:03
5045,8608,General Inquiry,Resolved,2025-01-18 14:37:15
5046,3764,Account Access Issue,Closed,2025-01-29 04:06:02
5047,5068,Order Not Delivered,Resolved,2025-01-19 09:05:25
5048,9282,Order Not Delivered,Pending,2025-01-23 06:26:22
5049,2427,Wrong Item Received,Closed,2025-01-23 22:02:47
5050,9974,General Inquiry,Closed,2025-01-27 13:57:04
5051,6016,General Inquiry,Closed,2025-01-19 04:50:28
5052,826,Order Not Delivered,Pending,2025-01-17 04:34:11
5053,7134,Technical Issue,Closed,2025-01-14 01:33:20
5054,1125,Order Not Delivered,Closed,2025-01-05 14:27:43
5055,9674,Account Access Issue,Pending,2025-01-03 14:54:13
5056,9051,Payment Issue,Pending,2025-01-21 03:31:00
5057,6462,Payment Issue,Resolved,2025-01-23 18:01:05
5058,3668,Technical Issue,Closed,2025-01-24 18:08:28
5059,2393,Account Access Issue,Open,2025-01-19 06:23:06
5060,3956,Damaged Product,Pending,2025-01-10 00:32:37
5061,6214,Order Not Delivered,Pending,2025-01-02 05:56:26
5062,8155,Refund Request,Closed,2025-01-24 12:14:11
5063,9967,Payment Issue,Open,2025-01-02 16:48:18
5064,6860,Order Not Delivered,Closed,2025-01-01 15:03:34
5065,820,General Inquiry,Open,2025-01-19 12:36:01
5066,204,Payment Issue,Pending,2025-01-18 23:44:50
5067,8928,Order Not Delivered,Open,2025-01-30 15:39:01
5068,6208,Technical Issue,Resolved,2025-01-19 06:53:29
5069,3317,Account Access Issue,Resolved,2025-01-08 04:25:45
5070,9018,Technical Issue,Pending,2025-01-06 12:58:05
5071,2189,Refund Request,Closed,2025-01-22 04:33:18
