payment_id,order_id,user_id,payment_status,payment_method,payment_date
18322,10184,4719,Pending,Credit Card,2025-01-19 07:29:43
18323,26870,5539,Failed,Cryptocurrency,2025-01-01 20:34:15
18324,1416,4865,Failed,PayPal,2025-01-11 18:16:09
18325,22477,242,Failed,Bank Transfer,2025-01-08 17:20:35
18326,23852,9046,Completed,Credit Card,2025-01-25 22:16:42
18327,6033,7854,Pending,PayPal,2025-01-03 04:15:59
18328,17710,4029,Failed,Bank Transfer,2025-01-08 20:58:33
18329,8486,3052,Failed,Cryptocurrency,2025-01-03 22:54:06
18330,13960,5656,Failed,Credit Card,2025-01-01 09:52:35
18331,15889,308,Completed,Cryptocurrency,2025-01-13 13:04:07
18332,29202,6807,Pending,Cryptocurrency,2025-01-19 13:19:19
18333,2979,6917,Pending,Cryptocurrency,2025-01-27 05:55:05
18334,1133,7210,Completed,Cryptocurrency,2025-01-10 18:21:55
18335,19234,7319,Failed,PayPal,2025-01-09 15:53:16
18336,29876,5049,Pending,Cryptocurrency,2025-01-25 17:02:12
18337,20854,9604,Pending,Credit Card,2025-01-06 23:27:14
18338,20221,9066,Pending,Credit Card,2025-01-18 19:33:19
18339,11190,7337,Failed,Credit Card,2025-01-10 16:14:15
18340,13154,3554,Completed,PayPal,2025-01-12 23:20:07
18341,15356,9471,Pending,Cryptocurrency,2025-01-25 08:59:17
18342,12032,2277,Pending,Cryptocurrency,2025-01-14 22:42:37
18343,11086,2434,Completed,Credit Card,2025-01-14 06:38:35
18344,26127,5356,Completed,PayPal,2025-01-11 00:20:30
18345,5831,9166,Completed,Cryptocurrency,2025-01-05 16:12:02
18346,117,2561,Completed,Credit Card,2025-01-13 03:07:52
18347,6228,1254,Completed,Credit Card,2025-01-10 16:28:27
18348,10696,2275,Completed,Credit Card,2025-01-23 12:00:16
18349,27523,2277,Completed,Cryptocurrency,2025-01-22 02:38:46
18350,28332,9873,Completed,Credit Card,2025-01-28 03:35:54
18351,17636,8819,Completed,Bank Transfer,2025-01-02 09:00:00
18352,5961,3181,Failed,Cryptocurrency,2025-01-18 15:13:43
18353,29650,9455,Failed,Credit Card,2025-01-02 17:34:33
18354,26314,895,Failed,Bank Transfer,2025-01-11 19:07:51
18355,19580,7203,Completed,Credit Card,2025-01-21 19:28:43
18356,29491,3882,Failed,Cryptocurrency,2025-01-19 23:27:46
18357,419,3796,Completed,PayPal,2025-01-07 23:28:15
18358,23816,133,Completed,Cryptocurrency,2025-01-28 14:30:54
18359,14683,4598,Pending,Bank Transfer,2025-01-24 19:25:54
18360,2467,2232,Completed,Credit Card,2025-01-02 19:39:33
18361,8225,8842,Pending,Cryptocurrency,2025-01-02 05:43:31
18362,16981,1954,Completed,Bank Transfer,2025-01-25 09:49:33
18363,9062,3377,Failed,Credit Card,2025-01-21 19:41:02
18364,9969,4053,Failed,PayPal,2025-01-09 06:07:54
18365,8949,1371,Completed,Bank Transfer,2025-01-27 11:18:27
18366,25859,8875,Pending,Bank Transfer,2025-01-25 13:44:45
18367,17956,677,Pending,Credit Card,2025-01-16 23:35:08
18368,3279,536,Failed,Bank Transfer,2025-01-07 01:41:30
18369,9213,818,Pending,Cryptocurrency,2025-01-28 17:14:39
18370,7230,1385,Completed,Credit Card,2025-01-23 17:39:36
18371,2810,7117,Completed,Credit Card,2025-01-04 13:40:30
18372,14863,8598,Completed,PayPal,2025-01-15 21:17:08
18373,26954,8759,Completed,Cryptocurrency,2025-01-11 16:35:21
18374,13488,3358,Failed,Cryptocurrency,2025-01-11 15:25:01
18375,28477,5191,Completed,Cryptocurrency,2025-01-17 02:58:24
18376,13105,7707,Completed,Cryptocurrency,2025-01-10 19:14:52
18377,29,8761,Pending,PayPal,2025-01-04 19:22:17
18378,2234,6698,Failed,PayPal,2025-01-02 14:39:34
18379,15950,8179,Failed,Credit Card,2025-01-09 15:51:44
18380,19893,1743,Pending,Bank Transfer,2025-01-15 13:39:11
18381,3652,2758,Pending,Bank Transfer,2025-01-03 07:11:00
18382,16980,9249,Completed,Credit Card,2025-01-02 09:46:26
18383,21923,6410,Completed,Bank Transfer,2025-01-19 11:22:28
18384,16353,9381,Failed,PayPal,2025-01-17 21:12:33
18385,15985,4569,Completed,Bank Transfer,2025-01-17 23:38:20
18386,28805,626,Completed,Bank Transfer,2025-01-12 09:42:36
18387,22651,8205,Completed,Credit Card,2025-01-27 13:38:44
18388,25094,5803,Completed,PayPal,2025-01-27 02:38:13
18389,14805,1045,Failed,Bank Transfer,2025-01-28 17:49:14
18390,4077,3551,Failed,Bank Transfer,2025-01-17 08:36:20
18391,2024,5926,Pending,Cryptocurrency,2025-01-15 06:47:19
18392,6132,9212,Failed,Cryptocurrency,2025-01-01 08:01:51
18393,18708,5412,Completed,Credit Card,2025-01-16 09:28:21
18394,25941,4794,Pending,Cryptocurrency,2025-01-10 05:55:51
18395,1642,3548,Failed,Bank Transfer,2025-01-26 17:13:57
18396,21287,2463,Failed,Credit Card,2025-01-26 10:33:21
18397,13035,5919,Pending,Credit Card,2025-01-17 18:54:50
18398,5052,4404,Pending,Credit Card,2025-01-20 11:52:02
18399,2929,8801,Completed,Credit Card,2025-01-25 14:52:12
18400,18487,8766,Completed,Cryptocurrency,2025-01-27 21:33:33
18401,9568,5016,Failed,PayPal,2025-01-11 02:03:41
18402,26157,3649,Pending,Cryptocurrency,2025-01-27 15:19:32
18403,9207,3080,Pending,PayPal,2025-01-03 10:39:49
18404,24907,280,Completed,Credit Card,2025-01-02 02:44:35
18405,18098,7390,Pending,PayPal,2025-01-28 10:56:50
18406,3986,1669,Pending,Bank Transfer,2025-01-18 19:57:48
18407,10802,4867,Completed,Cryptocurrency,2025-01-15 17:24:14
18408,17980,8282,Failed,Bank Transfer,2025-01-06 05:35:20
18409,26246,1085,Pending,Credit Card,2025-01-20 20:15:22
18410,12349,6985,Failed,PayPal,2025-01-13 11:06:08
18411,23082,741,Completed,Credit Card,2025-01-21 08:13:01
18412,16591,3634,Pending,PayPal,2025-01-02 15:12:37
18413,23154,4292,Pending,PayPal,2025-01-02 12:35:49
18414,25136,516,Pending,Cryptocurrency,2025-01-29 06:15:10
18415,19512,7220,Pending,Credit Card,2025-01-28 19:50:11
18416,28504,3265,Completed,Cryptocurrency,2025-01-14 23:18:43
18417,11537,2071,Completed,Cryptocurrency,2025-01-29 06:23:57
18418,8090,6126,Completed,PayPal,2025-01-15 08:10:43
18419,14222,4145,Pending,PayPal,2025-01-13 12:00:31
18420,28585,2470,Completed,Bank Transfer,2025-01-03 07:22:13
18421,12521,7504,Pending,PayPal,2025-01-10 15:45:14
18422,330,7189,Failed,Cryptocurrency,2025-01-18 09:12:44
18423,26018,245,Completed,Credit Card,2025-01-21 10:39:17
18424,24346,3396,Failed,Credit Card,2025-01-02 11:02:37
18425,17775,9769,Pending,Cryptocurrency,2025-01-12 07:06:17
18426,24332,8345,Completed,Credit Card,2025-01-12 01:23:07
18427,17382,3605,Pending,Bank Transfer,2025-01-28 11:41:56
18428,10685,1844,Pending,Cryptocurrency,2025-01-27 20:14:46
18429,11825,7528,Completed,Bank Transfer,2025-01-16 19:46:58
18430,21156,4833,Completed,Cryptocurrency,2025-01-02 14:12:35
18431,18973,8693,Completed,Credit Card,2025-01-22 20:07:54
18432,19376,2307,Pending,PayPal,2025-01-08 14:18:22
18433,22327,2096,Completed,PayPal,2025-01-05 08:07:33
18434,15091,9998,Failed,Cryptocurrency,2025-01-17 06:05:28
18435,20331,4809,Completed,PayPal,2025-01-06 09:43:46
18436,15700,1779,Completed,Cryptocurrency,2025-01-09 00:31:12
18437,10803,3845,Completed,Cryptocurrency,2025-01-03 04:16:07
18438,20606,7222,Completed,Cryptocurrency,2025-01-08 16:08:01
18439,21256,3762,Completed,PayPal,2025-01-13 02:26:48
18440,9557,4206,Failed,Credit Card,2025-01-25 06:40:29
18441,19350,4785,Completed,Credit Card,2025-01-22 05:52:20
18442,13693,8128,Pending,Cryptocurrency,2025-01-15 09:06:13
18443,25011,8061,Failed,Cryptocurrency,2025-01-04 02:28:23
18444,835,7036,Completed,Credit Card,2025-01-28 10:06:45
18445,16951,1097,Pending,Bank Transfer,2025-01-23 23:12:10
18446,16779,6315,Pending,Cryptocurrency,2025-01-09 14:53:24
18447,9052,9867,Completed,Bank Transfer,2025-01-03 17:29:51
18448,7723,9148,Pending,Bank Transfer,2025-01-09 16:55:35
18449,10807,7523,Pending,Cryptocurrency,2025-01-06 07:10:21
18450,25314,6854,Pending,Bank Transfer,2025-01-29 23:20:41
18451,23002,5707,Completed,Bank Transfer,2025-01-09 15:01:43
18452,549,5452,Failed,PayPal,2025-01-07 15:28:59
18453,10048,6478,Completed,Cryptocurrency,2025-01-23 15:40:19
18454,7597,5813,Completed,Bank Transfer,2025-01-26 13:20:22
18455,10182,9019,Completed,Bank Transfer,2025-01-28 16:19:46
18456,11468,2453,Failed,Credit Card,2025-01-07 17:27:05
18457,9988,1081,Failed,Bank Transfer,2025-01-22 23:17:01
18458,21059,8530,Failed,Cryptocurrency,2025-01-14 22:50:30
18459,2719,466,Pending,Cryptocurrency,2025-01-13 13:56:25
18460,28296,5553,Completed,Bank Transfer,2025-01-24 11:14:30
18461,9170,59,Failed,Cryptocurrency,2025-01-03 04:46:22
18462,16377,2933,Pending,PayPal,2025-01-15 05:19:36
18463,167,1952,Pending,Credit Card,2025-01-28 02:06:03
18464,25635,7003,Failed,PayPal,2025-01-17 10:07:53
18465,7867,692,Pending,Credit Card,2025-01-02 02:28:23
18466,12986,17,Failed,Cryptocurrency,2025-01-03 01:09:18
18467,437,9687,Pending,Credit Card,2025-01-07 04:26:40
18468,8105,7555,Completed,Bank Transfer,2025-01-26 15:15:58
18469,6561,6374,Failed,Bank Transfer,2025-01-04 04:18:26
18470,11548,8583,Completed,Bank Transfer,2025-01-11 17:22:19
18471,8061,3396,Failed,Cryptocurrency,2025-01-28 08:24:17
18472,27212,6916,Completed,Cryptocurrency,2025-01-25 05:23:56
18473,17389,1439,Completed,Credit Card,2025-01-18 20:34:42
18474,19945,8771,Failed,PayPal,2025-01-15 15:32:15
18475,4209,7427,Completed,Bank Transfer,2025-01-03 07:53:09
18476,12207,29,Completed,PayPal,2025-01-15 13:38:58
18477,3487,3252,Completed,PayPal,2025-01-03 12:32:14
18478,13145,385,Pending,Credit Card,2025-01-01 00:58:30
18479,19899,5482,Pending,Cryptocurrency,2025-01-18 03:20:36
18480,14867,6687,Failed,Bank Transfer,2025-01-26 20:59:03
18481,196,1387,Failed,PayPal,2025-01-07 01:59:55
18482,19545,3465,Pending,Bank Transfer,2025-01-10 04:00:42
18483,20661,7931,Pending,Cryptocurrency,2025-01-22 01:16:25
18484,8145,7501,Completed,Cryptocurrency,2025-01-03 06:14:06
18485,14908,4113,Pending,Credit Card,2025-01-06 09:16:15
18486,19605,3264,Completed,Bank Transfer,2025-01-08 22:05:41
18487,582,7067,Pending,Cryptocurrency,2025-01-26 13:06:26
18488,13950,1989,Pending,Cryptocurrency,2025-01-12 07:51:47
18489,18801,3564,Completed,Credit Card,2025-01-17 15:14:16
18490,22237,7258,Completed,PayPal,2025-01-22 08:08:23
18491,10186,8318,Completed,PayPal,2025-01-01 03:52:51
18492,12792,6010,Completed,Credit Card,2025-01-05 00:47:20
18493,26402,2262,Completed,Credit Card,2025-01-27 04:04:33
18494,18520,4942,Completed,Bank Transfer,2025-01-08 14:12:55
18495,13395,6930,Completed,Cryptocurrency,2025-01-13 17:42:23
18496,5407,7827,Completed,Cryptocurrency,2025-01-12 06:53:34
18497,25965,8478,Pending,Bank Transfer,2025-01-05 20:29:52
18498,27352,9401,Pending,Bank Transfer,2025-01-09 13:54:33
18499,8595,9922,Pending,PayPal,2025-01-23 22:15:14
18500,29580,2906,Completed,PayPal,2025-01-06 15:38:54
18501,1786,423,Failed,Bank Transfer,2025-01-08 00:51:07
18502,2170,3294,Pending,PayPal,2025-01-01 09:40:06
18503,10804,9050,Completed,PayPal,2025-01-05 06:20:15
18504,3733,2031,Completed,Cryptocurrency,2025-01-19 15:14:10
18505,15721,2695,Pending,Cryptocurrency,2025-01-24 04:25:02
18506,11051,7510,Pending,PayPal,2025-01-19 04:27:42
18507,141,7869,Pending,Cryptocurrency,2025-01-26 07:09:55
18508,7748,4169,Completed,Credit Card,2025-01-03 05:00:05
18509,10481,1335,Completed,Cryptocurrency,2025-01-23 21:24:38
18510,24007,2607,Failed,PayPal,2025-01-17 01:19:54
18511,12514,3796,Pending,Bank Transfer,2025-01-24 23:23:34
18512,20747,2056,Completed,Cryptocurrency,2025-01-25 11:08:41
18513,3698,8204,Failed,Cryptocurrency,2025-01-10 18:37:36
18514,10639,8941,Failed,PayPal,2025-01-06 13:35:53
18515,13956,1473,Completed,Credit Card,2025-01-20 21:43:59
18516,19411,9943,Completed,Cryptocurrency,2025-01-19 13:58:48
18517,2770,344,Completed,PayPal,2025-01-18 23:50:26
18518,26186,617,Pending,Bank Transfer,2025-01-26 17:53:03
18519,6077,1687,Completed,Cryptocurrency,2025-01-04 04:37:11
18520,28606,2236,Failed,Credit Card,2025-01-01 23:47:31
18521,2535,8623,Pending,Bank Transfer,2025-01-04 18:29:03
18522,3090,3982,Pending,Cryptocurrency,2025-01-16 04:20:42
18523,13687,2159,Failed,Credit Card,2025-01-21 07:20:14
18524,15440,8347,Pending,PayPal,2025-01-27 20:58:06
18525,15285,4558,Failed,Bank Transfer,2025-01-08 22:34:14
18526,18388,5060,Failed,Credit Card,2025-01-05 06:15:07
18527,27132,2122,Completed,PayPal,2025-01-21 10:42:40
18528,17176,516,Failed,Credit Card,2025-01-29 18:39:40
18529,23472,7558,Pending,Cryptocurrency,2025-01-28 13:47:42
18530,1729,3293,Completed,Credit Card,2025-01-19 20:04:53
18531,22654,746,Pending,Cryptocurrency,2025-01-30 01:41:31
18532,20831,5260,Pending,Credit Card,2025-01-15 15:12:36
18533,9643,873,Pending,Credit Card,2025-01-27 12:33:45
18534,542,7012,Failed,Cryptocurrency,2025-01-08 22:49:02
18535,4160,4502,Failed,Bank Transfer,2025-01-23 18:37:44
18536,26659,3251,Completed,Bank Transfer,2025-01-25 14:50:38
18537,6388,7282,Completed,PayPal,2025-01-02 19:03:06
18538,21943,2485,Failed,PayPal,2025-01-26 20:23:48
18539,26302,5015,Completed,PayPal,2025-01-07 10:26:41
18540,28749,339,Failed,PayPal,2025-01-04 06:33:43
18541,18031,1423,Completed,Cryptocurrency,2025-01-05 05:04:54
18542,9322,3863,Completed,Cryptocurrency,2025-01-16 15:54:21
18543,23631,4450,Completed,Credit Card,2025-01-11 10:30:35
18544,13246,7701,Completed,Cryptocurrency,2025-01-28 23:28:49
18545,582,164,Failed,PayPal,2025-01-20 01:58:27
18546,1975,8229,Pending,Cryptocurrency,2025-01-22 02:28:18
18547,16431,4636,Pending,Cryptocurrency,2025-01-24 08:36:55
18548,11576,6116,Pending,Bank Transfer,2025-01-29 17:55:44
18549,2240,4688,Failed,Credit Card,2025-01-17 07:17:59
18550,119,3390,Pending,PayPal,2025-01-23 02:39:53
18551,4368,6876,Failed,Credit Card,2025-01-19 14:14:33
18552,1101,8557,Failed,PayPal,2025-01-04 20:53:27
18553,22883,6097,Pending,Credit Card,2025-01-08 23:43:46
18554,15194,6307,Completed,Credit Card,2025-01-07 01:52:28
18555,27920,6544,Completed,Credit Card,2025-01-28 13:10:36
18556,26351,9859,Pending,Bank Transfer,2025-01-19 10:54:38
18557,29210,3597,Failed,PayPal,2025-01-26 21:42:05
18558,7638,7756,Failed,Bank Transfer,2025-01-04 18:55:57
18559,8127,1536,Completed,Bank Transfer,2025-01-25 01:02:34
18560,13106,6639,Completed,PayPal,2025-01-25 14:38:23
18561,5726,3448,Pending,PayPal,2025-01-21 10:16:01
18562,9325,4272,Failed,Bank Transfer,2025-01-18 18:22:44
18563,26946,9938,Failed,PayPal,2025-01-03 13:35:30
18564,12982,2034,Pending,Cryptocurrency,2025-01-24 04:12:33
18565,6775,3803,Failed,Bank Transfer,2025-01-03 06:45:20
18566,11067,5707,Pending,PayPal,2025-01-09 08:34:37
18567,19954,803,Failed,Bank Transfer,2025-01-03 18:03:48
18568,28771,3611,Completed,Bank Transfer,2025-01-24 13:00:28
18569,25029,9241,Pending,Bank Transfer,2025-01-25 17:06:54
18570,14236,7053,Pending,Credit Card,2025-01-10 00:19:34
18571,14889,2011,Failed,Cryptocurrency,2025-01-17 22:37:26
18572,20571,2238,Failed,Cryptocurrency,2025-01-09 06:13:14
18573,19159,876,Pending,Bank Transfer,2025-01-04 13:20:22
18574,5233,9245,Completed,PayPal,2025-01-01 21:25:00
18575,14133,6272,Completed,Cryptocurrency,2025-01-28 21:48:44
18576,11593,2257,Pending,Cryptocurrency,2025-01-01 23:30:30
18577,10200,5988,Failed,Cryptocurrency,2025-01-12 12:56:22
18578,28827,3155,Failed,Credit Card,2025-01-11 11:00:14
18579,29893,1438,Completed,Credit Card,2025-01-26 20:14:22
18580,15776,8876,Failed,PayPal,2025-01-15 05:44:57
18581,8960,6935,Failed,Bank Transfer,2025-01-29 20:31:30
18582,20120,8790,Pending,Bank Transfer,2025-01-22 06:10:16
18583,959,4671,Pending,Credit Card,2025-01-23 07:47:32
18584,17814,6389,Failed,Cryptocurrency,2025-01-09 03:58:48
18585,1265,2511,Failed,Credit Card,2025-01-30 00:57:05
18586,41,771,Pending,Credit Card,2025-01-13 10:41:58
18587,7637,5168,Failed,Bank Transfer,2025-01-29 09:50:38
18588,28382,3433,Pending,PayPal,2025-01-05 08:20:49
18589,220,3530,Failed,Cryptocurrency,2025-01-01 09:45:25
18590,21728,3039,Completed,Cryptocurrency,2025-01-22 23:45:29
18591,9951,9205,Pending,Bank Transfer,2025-01-25 06:37:40
18592,9724,4435,Completed,Cryptocurrency,2025-01-21 05:46:29
18593,19823,4209,Pending,PayPal,2025-01-10 12:53:13
18594,27363,2943,Completed,Bank Transfer,2025-01-01 04:46:44
18595,9900,5211,Completed,Credit Card,2025-01-26 23:52:08
18596,7194,3545,Completed,Credit Card,2025-01-14 20:14:35
18597,7779,9641,Pending,PayPal,2025-01-04 03:15:12
18598,7210,4442,Completed,PayPal,2025-01-11 01:34:32
18599,9748,7773,Completed,Bank Transfer,2025-01-09 20:52:45
18600,6764,4943,Pending,Credit Card,2025-01-14 17:32:17
18601,29288,6277,Failed,Credit Card,2025-01-13 08:04:07
18602,22285,8165,Pending,Bank Transfer,2025-01-17 09:29:07
18603,14137,1565,Failed,PayPal,2025-01-08 16:35:09
18604,10795,798,Failed,Bank Transfer,2025-01-29 09:55:34
18605,26771,5016,Completed,Bank Transfer,2025-01-01 13:41:05
18606,12123,5070,Failed,PayPal,2025-01-11 11:37:13
18607,11362,784,Failed,PayPal,2025-01-20 13:44:38
18608,20777,3521,Failed,Bank Transfer,2025-01-09 20:08:29
18609,6713,1513,Pending,Cryptocurrency,2025-01-18 00:43:15
18610,10244,5747,Pending,Bank Transfer,2025-01-12 10:29:53
18611,4448,2377,Completed,Credit Card,2025-01-05 21:03:31
18612,23416,5951,Failed,Cryptocurrency,2025-01-08 09:03:20
18613,6163,1650,Failed,Credit Card,2025-01-06 11:00:37
18614,27968,911,Completed,Credit Card,2025-01-20 13:43:57
18615,11392,2944,Completed,PayPal,2025-01-09 10:20:35
18616,24340,6802,Pending,Cryptocurrency,2025-01-23 16:12:12
18617,10451,8881,Pending,Bank Transfer,2025-01-19 20:21:44
18618,27571,4383,Failed,Bank Transfer,2025-01-15 22:53:50
18619,10294,3306,Completed,Credit Card,2025-01-15 04:20:41
18620,13717,9962,Failed,Bank Transfer,2025-01-22 20:28:34
18621,25156,633,Failed,Credit Card,2025-01-19 23:55:25
18622,15857,1026,Completed,Credit Card,2025-01-01 05:23:11
18623,2036,3308,Failed,Cryptocurrency,2025-01-01 23:12:50
18624,20906,9887,Completed,PayPal,2025-01-15 15:37:02
18625,27114,5717,Pending,PayPal,2025-01-29 09:09:59
18626,19343,2729,Completed,Cryptocurrency,2025-01-09 02:43:00
18627,12442,1379,Completed,Credit Card,2025-01-27 00:30:34
18628,6440,533,Pending,Credit Card,2025-01-12 22:46:22
18629,14316,5527,Failed,Credit Card,2025-01-03 10:43:16
18630,145,1226,Pending,PayPal,2025-01-22 15:52:10
18631,17718,6728,Failed,Credit Card,2025-01-26 05:11:22
18632,19638,4660,Failed,Cryptocurrency,2025-01-15 18:21:37
18633,26692,1342,Failed,Bank Transfer,2025-01-06 20:47:43
18634,5661,2658,Pending,Credit Card,2025-01-11 03:12:19
18635,16724,1654,Completed,PayPal,2025-01-06 08:06:16
18636,9846,7818,Failed,Credit Card,2025-01-10 17:22:22
18637,16238,3270,Pending,Bank Transfer,2025-01-08 03:45:55
18638,22731,2529,Failed,Bank Transfer,2025-01-12 21:42:07
18639,29943,791,Completed,Credit Card,2025-01-18 00:16:32
18640,14173,3447,Pending,Cryptocurrency,2025-01-29 04:29:03
18641,4660,6181,Completed,Cryptocurrency,2025-01-26 11:15:35
18642,19464,1177,Failed,Credit Card,2025-01-04 17:27:15
18643,620,7439,Pending,Cryptocurrency,2025-01-10 15:51:18
18644,19250,4483,Failed,PayPal,2025-01-06 05:31:15
18645,603,5505,Completed,Bank Transfer,2025-01-18 21:18:40
18646,29245,3903,Failed,Cryptocurrency,2025-01-12 07:56:58
18647,16520,2824,Failed,PayPal,2025-01-17 23:10:39
18648,22785,6963,Pending,PayPal,2025-01-13 18:22:17
18649,5518,6916,Pending,Bank Transfer,2025-01-14 22:45:01
18650,2599,7364,Completed,Cryptocurrency,2025-01-20 00:17:16
18651,8748,6933,Completed,PayPal,2025-01-17 10:30:45
18652,7614,9925,Completed,PayPal,2025-01-12 04:37:35
18653,14942,6152,Failed,PayPal,2025-01-09 12:47:12
18654,26004,7878,Pending,PayPal,2025-01-10 14:17:44
18655,18993,951,Completed,Cryptocurrency,2025-01-02 10:28:51
18656,13391,7949,Completed,PayPal,2025-01-02 17:33:10
18657,24918,9402,Failed,PayPal,2025-01-26 10:10:37
18658,14555,2929,Completed,Bank Transfer,2025-01-01 09:36:50
18659,22184,6975,Pending,Bank Transfer,2025-01-22 03:14:27
18660,26702,7328,Failed,Bank Transfer,2025-01-09 11:54:20
18661,4236,9444,Pending,Credit Card,2025-01-27 03:07:23
18662,10519,7362,Failed,PayPal,2025-01-24 21:22:22
18663,12317,906,Failed,Cryptocurrency,2025-01-22 03:53:26
18664,18165,1941,Pending,Bank Transfer,2025-01-05 14:12:51
18665,18378,1520,Pending,PayPal,2025-01-04 16:04:18
18666,14710,4603,Failed,PayPal,2025-01-13 01:05:00
18667,25169,4255,Failed,Cryptocurrency,2025-01-14 10:13:59
18668,17306,6129,Completed,Credit Card,2025-01-28 13:52:54
18669,23343,8808,Pending,Bank Transfer,2025-01-21 21:13:01
18670,21272,2500,Completed,Cryptocurrency,2025-01-08 13:28:33
18671,13335,8992,Pending,Cryptocurrency,2025-01-05 01:06:27
18672,29405,1614,Pending,Bank Transfer,2025-01-29 16:14:56
18673,5463,4525,Completed,Credit Card,2025-01-20 01:25:44
18674,21906,8712,Failed,PayPal,2025-01-27 09:39:44
18675,6568,7484,Pending,Cryptocurrency,2025-01-23 18:40:43
18676,12829,1512,Pending,PayPal,2025-01-21 11:52:40
18677,1115,3727,Pending,Credit Card,2025-01-08 02:13:22
18678,550,5594,Pending,Cryptocurrency,2025-01-07 19:03:47
18679,12918,5844,Completed,Bank Transfer,2025-01-21 22:39:17
18680,6415,9527,Completed,Bank Transfer,2025-01-23 04:59:41
18681,17700,8872,Completed,Cryptocurrency,2025-01-13 03:36:33
18682,2605,5666,Failed,PayPal,2025-01-10 07:57:27
18683,11454,6249,Pending,Credit Card,2025-01-06 19:03:31
18684,27340,3441,Failed,PayPal,2025-01-11 10:06:54
18685,23393,7200,Pending,Credit Card,2025-01-26 13:58:17
18686,12266,8661,Failed,Credit Card,2025-01-04 16:33:16
18687,28210,8454,Failed,Credit Card,2025-01-16 21:39:43
