tracking_id,shipment_id,status,location,updated_at
17858,23756,Dispatched,Jackieburgh,2025-01-16 19:03:32
17859,12544,In Transit,Jamesview,2025-01-20 03:10:20
17860,20258,Out for Delivery,Michelleview,2025-01-08 22:51:52
17861,1804,Delivered,South Cynthia,2025-01-26 18:53:25
17862,3879,Out for Delivery,Lake Kristinburgh,2025-01-27 00:21:24
17863,12043,Delivered,Owenchester,2025-01-22 10:53:43
17864,15007,Out for Delivery,North Benjaminfurt,2025-01-19 04:05:52
17865,11208,Delivered,Aprilberg,2025-01-09 02:32:31
17866,22141,Delivered,New Dawn,2025-01-03 10:26:52
17867,12434,Dispatched,Jenniferfort,2025-01-15 19:52:48
17868,4867,In Transit,Hugheschester,2025-01-13 17:08:07
17869,11540,Out for Delivery,Millerbury,2025-01-28 09:46:05
17870,5899,Delivered,South Margaret,2025-01-22 13:56:31
17871,2810,In Transit,West Shawn,2025-01-03 08:24:40
17872,22510,Out for Delivery,Annatown,2025-01-02 07:28:52
17873,2799,In Transit,Bradshawmouth,2025-01-26 16:25:08
17874,1199,Delivered,East Teresa,2025-01-18 14:33:19
17875,23663,Out for Delivery,Amandafurt,2025-01-07 02:16:52
17876,15039,Dispatched,South David,2025-01-14 07:51:58
17877,5383,Out for Delivery,Lake Kevinhaven,2025-01-06 11:18:08
17878,12437,In Transit,West Barbarachester,2025-01-20 18:25:36
17879,4418,Out for Delivery,Elizabethhaven,2025-01-26 17:08:34
17880,15142,Out for Delivery,Michaelside,2025-01-04 02:44:23
17881,2092,Dispatched,Morgantown,2025-01-07 05:08:37
17882,11758,In Transit,Zimmermanborough,2025-01-15 15:21:26
17883,17707,Out for Delivery,Dixonborough,2025-01-23 18:23:37
17884,10445,Delivered,West Victoriaside,2025-01-29 20:19:41
17885,7543,In Transit,Vanessastad,2025-01-21 15:37:26
17886,15177,Out for Delivery,Smithland,2025-01-27 09:16:51
17887,21336,Out for Delivery,West Wendyborough,2025-01-06 00:59:54
17888,15511,Delivered,Vickiside,2025-01-28 20:58:32
17889,16144,Dispatched,New Traciehaven,2025-01-28 11:05:22
17890,3987,Out for Delivery,East Ian,2025-01-21 22:06:54
17891,20806,In Transit,Thomashaven,2025-01-08 14:35:25
17892,11146,Delivered,South Brendaville,2025-01-12 06:03:34
17893,4453,Delivered,East Robertfort,2025-01-13 15:04:51
17894,21074,Dispatched,Cookburgh,2025-01-05 12:09:49
17895,14564,Out for Delivery,Andrewport,2025-01-28 11:09:51
17896,22895,Dispatched,Bellborough,2025-01-23 22:57:29
17897,23452,In Transit,Walkerbury,2025-01-02 16:33:58
17898,15314,In Transit,East Angelview,2025-01-01 17:24:56
17899,20918,Delivered,Vangbury,2025-01-03 05:29:54
17900,5693,In Transit,Lake Barrybury,2025-01-14 12:21:18
17901,8586,In Transit,Port Heatherfort,2025-01-24 02:32:29
17902,13005,Out for Delivery,East Lauramouth,2025-01-17 00:09:52
17903,15651,In Transit,Lake Jennifer,2025-01-04 02:30:07
17904,8891,Dispatched,Greenview,2025-01-15 02:30:39
17905,14221,Dispatched,Rosalesside,2025-01-17 20:59:11
17906,19164,In Transit,Lake Justinmouth,2025-01-14 14:30:31
17907,7650,In Transit,East Colinport,2025-01-14 04:39:48
17908,21937,Dispatched,East Karaberg,2025-01-30 04:53:39
17909,4696,Delivered,Williamsfurt,2025-01-30 06:02:22
17910,10372,Dispatched,Williamstown,2025-01-29 15:14:49
17911,9796,Dispatched,West Julieville,2025-01-03 22:10:17
17912,3895,Dispatched,Port Emmaside,2025-01-08 07:21:17
17913,4538,In Transit,Kimberlyton,2025-01-02 03:29:24
17914,8227,In Transit,East Robertview,2025-01-17 10:01:47
17915,8336,In Transit,East Lisa,2025-01-03 19:23:39
17916,16052,Delivered,Grimeschester,2025-01-25 00:52:42
17917,22538,In Transit,New Thomasmouth,2025-01-19 09:09:32
17918,17832,In Transit,North Juanburgh,2025-01-06 07:06:21
17919,11364,Out for Delivery,East Jonathan,2025-01-27 21:39:40
17920,13872,Dispatched,Chadchester,2025-01-02 19:38:33
17921,6645,Out for Delivery,Nathanborough,2025-01-12 12:53:47
17922,365,In Transit,West Michael,2025-01-07 23:25:04
17923,20165,Delivered,East Stephenfort,2025-01-08 10:40:42
17924,22124,Out for Delivery,Jenniferville,2025-01-09 21:31:52
17925,14468,In Transit,New Michael,2025-01-17 13:05:57
17926,3750,Out for Delivery,Anthonytown,2025-01-04 09:48:54
17927,6798,Delivered,Johnsonborough,2025-01-10 13:54:44
17928,145,Dispatched,North Kathleenborough,2025-01-27 11:13:22
17929,15509,Delivered,Laurashire,2025-01-07 17:40:27
17930,14644,Delivered,Alexanderton,2025-01-18 08:09:52
17931,12399,Dispatched,Port Elizabeth,2025-01-17 16:51:01
17932,21959,Delivered,East Brandon,2025-01-12 04:15:50
17933,16974,In Transit,Williamland,2025-01-14 04:05:05
17934,18893,Delivered,Christopherton,2025-01-09 17:22:19
17935,14417,Out for Delivery,Johnfurt,2025-01-16 20:31:49
17936,10159,Dispatched,Paultown,2025-01-20 03:52:33
17937,22546,Out for Delivery,Port Annabury,2025-01-20 20:13:55
17938,17790,Out for Delivery,Nortonview,2025-01-25 07:33:09
17939,14662,Delivered,North Patrickfort,2025-01-30 14:34:04
17940,6700,Out for Delivery,Lake Chadtown,2025-01-16 21:03:19
17941,9348,Dispatched,East Garyview,2025-01-08 09:40:47
17942,11918,In Transit,Allenchester,2025-01-03 22:19:24
17943,3100,Out for Delivery,West Johnland,2025-01-30 03:50:22
17944,23520,In Transit,Port Daniellestad,2025-01-12 08:16:06
17945,10896,In Transit,Port Christineville,2025-01-05 05:10:51
17946,10328,Out for Delivery,Hartmouth,2025-01-05 02:02:20
17947,11342,Dispatched,Port Levi,2025-01-26 07:46:01
17948,16386,Dispatched,Phillipsfort,2025-01-27 17:15:18
17949,9670,In Transit,West George,2025-01-17 07:31:40
17950,6261,In Transit,Lake Melissa,2025-01-21 01:17:38
17951,21964,Delivered,Joshuaville,2025-01-26 15:46:41
17952,18130,Out for Delivery,Meganchester,2025-01-29 02:13:05
17953,16401,Delivered,Brandonport,2025-01-20 01:12:37
17954,24887,Out for Delivery,South Keith,2025-01-23 05:53:01
17955,7145,Dispatched,South Rachel,2025-01-27 22:18:19
17956,9422,Delivered,East Tammy,2025-01-13 19:07:22
17957,5927,Out for Delivery,West Justin,2025-01-26 08:45:38
17958,19577,Out for Delivery,Dannyton,2025-01-02 12:20:52
17959,11651,Out for Delivery,Jameshaven,2025-01-24 13:15:05
17960,23011,Delivered,East Samantha,2025-01-20 08:34:38
17961,3525,In Transit,Kathleenburgh,2025-01-29 07:35:37
17962,10713,Delivered,Port Kristin,2025-01-02 15:48:09
17963,7421,Out for Delivery,South Ian,2025-01-06 05:08:05
17964,3823,In Transit,Garyberg,2025-01-17 14:11:33
17965,11217,Delivered,Stephaniehaven,2025-01-25 14:04:45
17966,7042,In Transit,Patriciastad,2025-01-22 23:07:42
17967,6354,Out for Delivery,Richardland,2025-01-21 02:43:13
17968,7110,Delivered,Shannonville,2025-01-11 15:31:38
17969,19431,Dispatched,North Crystalton,2025-01-05 13:19:58
17970,16379,In Transit,East Nancymouth,2025-01-24 16:49:58
17971,23897,Dispatched,East Shannonville,2025-01-19 23:52:23
17972,24753,Delivered,Johnstonborough,2025-01-20 15:06:45
17973,24953,In Transit,Johnview,2025-01-23 03:08:58
17974,3914,Delivered,West Kimberly,2025-01-06 10:59:15
17975,14672,Delivered,Lake Vincent,2025-01-13 13:25:10
17976,3438,Out for Delivery,West James,2025-01-25 12:00:48
17977,5092,Delivered,Philiptown,2025-01-10 18:54:06
17978,12879,Dispatched,North Erin,2025-01-02 12:47:44
17979,19814,In Transit,Andrewton,2025-01-14 21:25:42
17980,6929,In Transit,South Christinaton,2025-01-17 22:29:05
17981,18350,In Transit,North Jessica,2025-01-17 15:32:41
17982,8135,Out for Delivery,Port Dianeton,2025-01-23 03:16:20
17983,24298,Delivered,Port Robert,2025-01-20 20:00:03
17984,13335,Dispatched,New Michael,2025-01-05 20:06:48
17985,14567,Out for Delivery,South Ryanstad,2025-01-29 12:10:56
17986,10548,Dispatched,Christineton,2025-01-29 08:00:35
17987,23927,Out for Delivery,East Mark,2025-01-06 18:43:04
17988,13886,Dispatched,Amberport,2025-01-08 04:27:42
17989,2319,In Transit,Fuentesburgh,2025-01-19 04:49:39
17990,8,Delivered,North Caleb,2025-01-19 11:02:46
17991,3185,Out for Delivery,East Sharonmouth,2025-01-21 16:13:04
17992,5297,In Transit,North Peggy,2025-01-12 21:21:23
17993,5667,Delivered,Mcfarlandtown,2025-01-03 18:24:24
17994,24741,Delivered,Lake Erika,2025-01-14 09:13:18
17995,19456,Out for Delivery,Port Richard,2025-01-28 20:29:55
17996,8630,Out for Delivery,West Steve,2025-01-28 17:22:10
17997,20279,In Transit,South David,2025-01-13 22:58:55
17998,8657,Delivered,Whitakerville,2025-01-26 19:31:00
17999,10229,Delivered,New Kendra,2025-01-10 20:22:08
18000,21103,Delivered,Pamelaland,2025-01-15 05:07:55
18001,9592,Dispatched,Hallton,2025-01-24 14:47:41
18002,14239,Delivered,North Ashleystad,2025-01-16 00:40:38
18003,12684,In Transit,South Charles,2025-01-06 16:24:34
18004,10469,In Transit,Port Brittany,2025-01-04 08:20:46
18005,19595,Dispatched,Brownbury,2025-01-11 03:54:30
18006,218,Out for Delivery,Murphyton,2025-01-20 18:24:39
18007,2761,Delivered,Brianton,2025-01-20 01:05:39
18008,22596,Delivered,New Jeffreyburgh,2025-01-09 06:04:50
18009,14845,Dispatched,South Ryan,2025-01-01 11:12:57
18010,6722,Delivered,Meghanport,2025-01-21 01:39:56
18011,19992,Out for Delivery,Andresbury,2025-01-15 19:03:48
18012,24760,Dispatched,Brianmouth,2025-01-17 11:16:10
18013,19917,Dispatched,North Anthonyhaven,2025-01-20 12:03:15
18014,3491,Delivered,Port Rhonda,2025-01-23 10:35:24
18015,22662,Dispatched,Thompsonmouth,2025-01-15 21:33:23
18016,3458,Out for Delivery,South Michaelhaven,2025-01-14 07:46:41
18017,18689,Dispatched,Lake Shane,2025-01-22 01:18:34
18018,14889,In Transit,Port Joetown,2025-01-17 13:36:50
18019,12826,In Transit,Freemanmouth,2025-01-27 07:21:12
18020,9977,Out for Delivery,Michaelmouth,2025-01-25 17:55:33
18021,24644,In Transit,Kellerhaven,2025-01-22 18:00:49
18022,8710,Delivered,Heatherport,2025-01-02 19:26:01
18023,2620,Delivered,East Gregorymouth,2025-01-20 14:37:06
18024,5053,Out for Delivery,New Malik,2025-01-19 17:31:04
18025,3245,Delivered,New Melissatown,2025-01-01 08:29:47
18026,10795,Dispatched,South Michelleberg,2025-01-16 15:18:18
18027,1552,Dispatched,West Carrie,2025-01-02 09:40:32
18028,12794,Out for Delivery,Port Anna,2025-01-20 18:42:31
18029,15501,In Transit,Jenniferborough,2025-01-07 17:08:19
18030,5371,Out for Delivery,East Alisonmouth,2025-01-02 15:05:01
18031,22121,In Transit,Lake Toniborough,2025-01-15 22:34:25
18032,18259,In Transit,Port Michelle,2025-01-26 11:01:59
18033,10690,Out for Delivery,Cantustad,2025-01-06 21:56:03
18034,20566,Dispatched,Gentryborough,2025-01-13 06:52:50
18035,23025,Out for Delivery,East Grantchester,2025-01-25 08:48:41
18036,4274,Dispatched,Perezborough,2025-01-18 19:54:19
18037,24323,Out for Delivery,Theresamouth,2025-01-26 07:41:51
18038,14979,Dispatched,Thompsonfurt,2025-01-14 10:45:55
18039,15893,Out for Delivery,Sonyaville,2025-01-02 17:05:44
18040,7536,Out for Delivery,North Andrew,2025-01-04 13:47:04
18041,2048,Out for Delivery,Joshuaport,2025-01-21 15:20:52
18042,17876,Out for Delivery,Richardmouth,2025-01-03 16:05:10
18043,16804,Out for Delivery,New Amanda,2025-01-11 01:03:11
18044,8768,Dispatched,Williamsside,2025-01-21 18:23:40
18045,7064,Out for Delivery,Barbaramouth,2025-01-17 19:18:49
18046,24974,Dispatched,East Ericaburgh,2025-01-04 10:55:20
18047,3836,In Transit,West Sarahland,2025-01-12 13:06:48
18048,5642,In Transit,Longland,2025-01-14 22:39:41
18049,14775,Out for Delivery,Jessicaside,2025-01-23 10:07:50
18050,11013,Out for Delivery,Jamesshire,2025-01-29 17:15:56
18051,19116,Delivered,Mcgrathshire,2025-01-30 08:53:23
18052,488,In Transit,East Kathleenstad,2025-01-01 22:05:28
18053,19625,In Transit,Michaelborough,2025-01-09 23:26:22
18054,24790,In Transit,East Hannahmouth,2025-01-19 17:46:19
18055,14814,In Transit,South Sabrinahaven,2025-01-01 02:18:16
18056,18052,Dispatched,South Lindseyfurt,2025-01-17 15:17:57
18057,2920,In Transit,Mercerfort,2025-01-18 16:10:41
18058,19103,Dispatched,Amandaside,2025-01-14 21:24:07
18059,14439,Out for Delivery,Blacktown,2025-01-16 01:51:55
18060,12387,Out for Delivery,Nicolefurt,2025-01-02 00:07:22
18061,13774,Dispatched,New Lawrencestad,2025-01-25 12:28:23
18062,17063,Dispatched,Mayton,2025-01-02 21:27:45
18063,24189,Out for Delivery,Edwardsshire,2025-01-01 14:07:22
18064,690,Out for Delivery,South Joetown,2025-01-15 03:42:11
18065,5741,Out for Delivery,Tiffanyburgh,2025-01-26 06:17:50
18066,9751,In Transit,Port Jamestown,2025-01-21 06:41:11
18067,9823,Dispatched,Claychester,2025-01-21 10:02:16
18068,393,Dispatched,Allenburgh,2025-01-29 09:02:34
18069,12890,In Transit,Meltonhaven,2025-01-15 16:20:38
18070,7100,In Transit,West Tiffany,2025-01-01 02:59:27
18071,21845,Delivered,Pattersonburgh,2025-01-13 20:45:20
18072,14673,Out for Delivery,Murphytown,2025-01-24 22:10:34
18073,8099,Dispatched,Thompsonton,2025-01-26 01:45:25
18074,15963,Dispatched,North Kellymouth,2025-01-20 06:41:09
18075,16816,Out for Delivery,South Timothy,2025-01-15 19:29:38
18076,2777,In Transit,Port Jason,2025-01-09 16:28:26
18077,16672,Dispatched,Frederickmouth,2025-01-06 07:30:23
18078,11597,In Transit,Lynchborough,2025-01-01 22:32:54
18079,7094,Delivered,Johnsonborough,2025-01-27 20:02:43
18080,8447,Delivered,Cameronchester,2025-01-28 21:49:46
18081,7691,Dispatched,New Gailton,2025-01-22 02:16:08
18082,941,Out for Delivery,Davisport,2025-01-25 21:24:36
18083,13881,Out for Delivery,South John,2025-01-19 07:38:19
18084,4075,In Transit,Cookfort,2025-01-07 18:56:27
18085,5016,Out for Delivery,Jillland,2025-01-21 03:19:05
18086,19869,Dispatched,Davidtown,2025-01-10 09:54:16
18087,2826,Out for Delivery,Leemouth,2025-01-19 03:24:10
18088,23959,Dispatched,Pierceborough,2025-01-17 17:35:09
18089,19116,Out for Delivery,Port Amy,2025-01-01 09:05:01
18090,10721,Dispatched,Sandyview,2025-01-10 23:58:26
18091,9180,Delivered,Clintonhaven,2025-01-27 10:22:06
18092,10793,Dispatched,Lake Elizabeth,2025-01-27 14:40:33
18093,4711,Dispatched,Lake Ashley,2025-01-02 17:14:34
18094,22942,Delivered,Lake Patriciamouth,2025-01-09 01:03:02
18095,4231,Dispatched,Duaneview,2025-01-21 07:18:38
18096,3573,Delivered,North Edwardberg,2025-01-30 12:14:23
18097,191,Dispatched,Jonathanfort,2025-01-29 10:27:34
18098,14195,Out for Delivery,West Benjaminland,2025-01-27 17:34:22
18099,18344,Delivered,Sheilamouth,2025-01-25 06:44:02
18100,24178,Dispatched,Pamelashire,2025-01-14 06:40:59
18101,2333,In Transit,Port Kimfurt,2025-01-14 19:02:37
18102,24164,Delivered,Thorntonbury,2025-01-01 19:34:38
18103,21655,Out for Delivery,New Michael,2025-01-19 16:15:07
18104,4514,Dispatched,New Charlesborough,2025-01-10 06:26:15
18105,15835,Delivered,Johnton,2025-01-02 19:00:56
18106,2836,Delivered,Calvinbury,2025-01-21 20:18:06
18107,7781,Delivered,South William,2025-01-04 08:50:48
18108,15723,Out for Delivery,Millerport,2025-01-28 14:00:24
18109,2587,Delivered,Vanessaton,2025-01-18 01:29:31
18110,3124,Dispatched,Lake Kathleen,2025-01-19 06:50:05
18111,16055,Out for Delivery,East Heatherside,2025-01-20 00:22:38
18112,20901,Dispatched,South Garyview,2025-01-19 10:16:32
18113,18805,Dispatched,Wallacestad,2025-01-21 11:32:24
18114,518,In Transit,Ramirezfort,2025-01-30 07:26:02
18115,18723,In Transit,East Jonathanton,2025-01-23 17:26:24
18116,2499,In Transit,Lake Robert,2025-01-27 23:52:08
18117,13897,Dispatched,Davidport,2025-01-17 13:19:59
18118,4712,Delivered,North Jessicahaven,2025-01-19 20:35:46
18119,3153,In Transit,Port Andrew,2025-01-16 01:23:05
18120,10465,Delivered,North Jennifer,2025-01-19 05:44:28
18121,15673,In Transit,Jillborough,2025-01-23 01:34:04
18122,10406,In Transit,Grayton,2025-01-02 14:45:30
18123,6193,Dispatched,Christopherbury,2025-01-16 22:25:47
18124,1758,In Transit,New Kennethport,2025-01-23 00:51:02
18125,16492,Dispatched,Lake Bethmouth,2025-01-28 04:06:24
18126,8460,Out for Delivery,Nathantown,2025-01-10 14:40:48
18127,16594,In Transit,Port Kelsey,2025-01-09 23:04:03
18128,15414,Delivered,Lake Adam,2025-01-07 12:33:53
18129,22515,Delivered,Underwoodside,2025-01-05 06:05:48
18130,10047,Out for Delivery,Hillville,2025-01-15 03:08:57
18131,15104,Delivered,North Lauriestad,2025-01-22 05:20:34
18132,21259,Out for Delivery,Lake Kelseyhaven,2025-01-21 23:19:03
18133,24792,Dispatched,Taylorside,2025-01-17 03:09:21
18134,16137,Dispatched,Port Paulland,2025-01-18 18:05:02
18135,2172,Delivered,Lawsonberg,2025-01-14 00:03:53
18136,2265,In Transit,Wilkinsmouth,2025-01-17 10:07:12
18137,17282,In Transit,Lake Ann,2025-01-25 07:07:39
18138,20192,Out for Delivery,Yangmouth,2025-01-11 10:25:05
18139,6903,In Transit,Davidport,2025-01-13 06:39:52
18140,7057,Dispatched,Masonstad,2025-01-04 18:32:48
18141,6103,Delivered,Lake Tony,2025-01-03 15:26:41
18142,16603,Delivered,Colonberg,2025-01-10 04:30:19
18143,21434,Out for Delivery,Christophermouth,2025-01-26 14:14:14
18144,11305,Delivered,Jonathanton,2025-01-28 18:19:08
18145,3571,Dispatched,Haneyborough,2025-01-08 03:01:40
18146,3030,Delivered,New Theresahaven,2025-01-11 13:12:59
18147,21621,Dispatched,Jonathonview,2025-01-11 17:36:55
18148,21663,In Transit,Lake Edward,2025-01-15 17:42:37
18149,20672,Dispatched,Ianside,2025-01-08 07:30:19
18150,4883,Delivered,East Bethany,2025-01-10 03:33:50
18151,22297,In Transit,Port Lindaland,2025-01-26 08:59:17
18152,19295,Out for Delivery,South Carrieberg,2025-01-20 02:42:20
18153,23317,Dispatched,East Jennifer,2025-01-01 13:32:50
18154,12328,In Transit,Morganberg,2025-01-06 07:13:09
18155,3594,Delivered,Burkeburgh,2025-01-18 22:40:46
18156,20730,Out for Delivery,Travishaven,2025-01-24 21:53:12
18157,18416,Dispatched,Port Jasonburgh,2025-01-09 21:16:01
18158,24655,Delivered,Burnsville,2025-01-19 05:31:03
18159,11488,Delivered,Bishopstad,2025-01-13 08:15:11
18160,19068,In Transit,North Laura,2025-01-01 16:25:50
18161,21408,Delivered,Millsview,2025-01-15 18:36:07
18162,7157,Delivered,Reidmouth,2025-01-10 17:07:04
18163,13919,Dispatched,Moranfurt,2025-01-29 01:52:55
18164,18002,Delivered,New Melanieberg,2025-01-28 23:03:42
18165,5631,In Transit,Larsenville,2025-01-09 17:22:18
18166,108,In Transit,Port Briantown,2025-01-02 07:48:09
18167,7144,Out for Delivery,Lunastad,2025-01-20 03:27:41
18168,9762,In Transit,Lake Jamesfort,2025-01-26 03:28:40
18169,3329,Dispatched,Lauratown,2025-01-22 19:45:59
18170,8722,Out for Delivery,Mcguirechester,2025-01-18 00:36:13
18171,2357,Delivered,South Mckenziestad,2025-01-08 15:05:22
18172,22772,In Transit,North Ashley,2025-01-08 05:05:05
18173,24364,Delivered,Jenniferside,2025-01-06 21:23:27
18174,13203,Delivered,Edwardsville,2025-01-15 09:55:05
18175,17223,In Transit,Pottsburgh,2025-01-02 06:20:55
18176,6629,Delivered,Romanville,2025-01-15 02:29:10
18177,24597,Dispatched,Davidberg,2025-01-09 16:42:57
18178,2361,Dispatched,Lucasville,2025-01-13 07:12:42
18179,1852,Dispatched,Lake Laurenberg,2025-01-27 14:46:30
18180,13530,Delivered,Josetown,2025-01-10 19:19:07
18181,6001,In Transit,Lake Michelle,2025-01-19 02:01:09
18182,3563,Out for Delivery,Michaelshire,2025-01-27 10:03:06
18183,19305,Out for Delivery,South Miguel,2025-01-02 04:57:04
18184,7427,Out for Delivery,Tylerbury,2025-01-20 08:18:28
18185,22715,Out for Delivery,Jenniferborough,2025-01-27 04:56:30
18186,13063,In Transit,Port Jaymouth,2025-01-13 17:58:09
18187,12059,Out for Delivery,South Ginaton,2025-01-18 22:39:31
18188,21825,Out for Delivery,North Jessicashire,2025-01-22 04:48:15
18189,2695,Delivered,Salinasbury,2025-01-27 12:59:53
18190,2117,In Transit,Lake Ericside,2025-01-01 07:04:01
18191,9725,Out for Delivery,New Garyside,2025-01-10 07:55:29
18192,24666,Out for Delivery,West Charles,2025-01-01 10:47:27
18193,13460,Dispatched,Port Chadland,2025-01-07 08:50:36
18194,1934,Delivered,Port Thomasland,2025-01-02 04:46:57
18195,20047,In Transit,Hornborough,2025-01-16 16:04:28
18196,4518,In Transit,Walkerhaven,2025-01-03 01:25:21
18197,15872,Dispatched,Alexandriashire,2025-01-08 11:28:46
18198,8319,In Transit,Amberstad,2025-01-16 08:33:46
18199,20830,Out for Delivery,South Travisland,2025-01-06 06:51:18
18200,11260,Dispatched,Loriburgh,2025-01-19 19:27:43
18201,22241,In Transit,Deniseport,2025-01-20 00:36:22
18202,233,Dispatched,Danielside,2025-01-27 08:22:49
18203,17052,Dispatched,Jamesville,2025-01-26 18:00:43
18204,9662,Dispatched,Port Thomas,2025-01-21 14:39:52
18205,2310,Out for Delivery,Harryhaven,2025-01-17 10:51:52
18206,17342,In Transit,South Lisa,2025-01-25 20:35:07
18207,12015,Delivered,North Benjamin,2025-01-19 14:05:52
18208,5582,Dispatched,East Samuelside,2025-01-10 01:03:44
18209,484,Out for Delivery,Cynthiaton,2025-01-21 04:45:29
18210,8938,Dispatched,Kathrynview,2025-01-06 06:18:41
18211,2857,In Transit,Johnsonville,2025-01-06 14:52:09
