shipment_id,order_id,shipping_method_id,tracking_number,estimated_delivery
16319,21707,2,46d3f7f8-6935-4a9c-9ab3-9218ffe257c8,2025-01-31 20:04:14
16320,16417,3,d0b82897-bb2d-43fc-8d7f-706a742d6079,2025-02-26 03:04:52
16321,4974,3,61e967db-6685-4607-8502-f1841dd52dc6,2025-02-06 07:52:16
16322,904,4,3e066713-bd88-4058-8ae5-64c06f05a1c5,2025-02-24 03:53:02
16323,27059,5,e3d6644f-89ec-4558-bf6b-37efaee86cf8,2025-02-06 18:36:44
16324,3845,1,38dbf201-3458-4456-a7fa-7a91758fa84b,2025-02-26 23:21:57
16325,20438,2,01573ac9-97fc-4615-a418-52ffb3b0cd61,2025-02-14 12:20:50
16326,26804,1,c97f9a7c-877d-426b-8009-4394574c12b9,2025-02-12 09:26:18
16327,27773,1,943d7625-8cb3-413a-8d3f-995f3c435871,2025-02-25 09:22:14
16328,10873,4,928a8200-d57a-418c-9f48-036433fee7a3,2025-02-02 20:08:22
16329,11826,4,27d8d80b-5307-4ba9-98a2-3463c8bb03da,2025-02-12 14:19:27
16330,17183,3,46b9f3c6-b1b8-4652-b3ef-32db9033d6ae,2025-02-04 21:53:19
16331,17471,5,c51512ce-c44d-4bc3-a14d-f02b4aeb7e2f,2025-02-04 00:46:18
16332,9843,3,b32a9ac2-3322-44a0-afd0-f61f88a7f4b0,2025-02-26 12:28:47
16333,21091,1,609ab3c9-55b5-40e1-91c1-93c5b706e8b6,2025-03-01 02:28:51
16334,22862,1,b1667313-004b-4170-b21c-9232e209e039,2025-02-03 09:49:56
16335,13371,2,79666af4-62d4-4aaf-a26c-4f1c8838d22d,2025-02-06 13:17:22
16336,26612,4,f9c7af8a-b230-4660-ac31-7e1d11506346,2025-02-12 16:01:21
16337,19814,5,756ee7fe-f24e-4f5a-aa09-49c5bbde75a0,2025-02-15 22:57:45
16338,20857,5,80528034-1199-42da-ac0f-894f356d308f,2025-02-01 09:23:09
16339,7170,5,7d3d9469-f57b-46e8-8364-4abadae78501,2025-02-17 02:33:08
16340,1325,2,f4ae2916-3c39-495f-a8aa-1e5f66ce2e8e,2025-01-30 20:03:39
16341,14165,4,1bca1d39-4872-46b3-8fec-d9389d830050,2025-02-24 20:31:35
16342,10358,2,09752682-3779-4ed9-a806-ec2b87b2dc85,2025-02-19 10:35:29
16343,175,3,899f05a9-d41b-4e50-8f77-d112559c9a4c,2025-02-16 04:34:17
16344,7003,4,5056351f-c3f4-48c9-a607-810e642d3bd6,2025-02-08 09:41:27
16345,3191,5,48ef240d-e6f3-4a2c-85c4-18102e6f8db7,2025-02-17 06:22:20
16346,16869,2,22309d0f-1de2-4e7a-b262-6444c97afaf2,2025-02-06 07:05:52
16347,17114,5,bdbae7df-004a-49d6-8ed7-e7b8008d05bf,2025-02-13 06:55:24
16348,11866,1,0cd55f22-f1cd-4a6e-9a34-24630ae97948,2025-02-07 04:10:08
16349,21906,2,be342ff2-f628-418d-9f94-d8a37540c94d,2025-02-24 23:57:13
16350,28647,2,72740b25-20c3-459e-8855-822f0a6a3418,2025-02-17 06:40:38
16351,11817,4,be885e89-aae8-4233-a30e-e934e5646f12,2025-02-01 03:27:52
16352,18625,2,281f0c78-bf80-4092-820d-a2547116e2cf,2025-02-20 20:21:16
16353,18148,3,582d0e78-837b-42bc-800f-a9d435be54b2,2025-02-10 23:08:24
16354,29944,5,99603a08-6795-4236-b60c-79f310ed9455,2025-02-21 22:29:06
16355,22064,1,50cacd0b-6f7d-4feb-9878-40f3d5984a7d,2025-02-05 01:29:31
16356,21283,3,ee431a5f-d644-491b-80f9-e97349b7f55e,2025-02-01 13:57:11
16357,17870,4,c4988647-c3f9-40a6-8e72-6a9ed5b95ad9,2025-02-18 02:15:35
16358,13754,2,a2402026-1441-42fe-aa23-54a9f074d14e,2025-02-25 05:12:04
16359,25975,2,3187dd29-1d69-4962-881a-fd6343041269,2025-02-14 03:29:25
16360,22091,4,674bc968-7c4b-4fa6-947a-e5b510b10599,2025-02-10 13:55:48
16361,64,3,857064c9-6beb-4e2a-8386-51e8f9cdd17c,2025-02-12 07:12:12
16362,28057,4,90bd1c5f-cddd-4c2a-90de-db89f2e80ef6,2025-02-16 11:02:24
16363,19743,4,5ab5adea-96df-4f5c-a641-ad7d8605ebe3,2025-02-19 06:01:08
16364,3159,3,4dfef679-f82b-452a-ac58-0813fadbe361,2025-02-22 17:52:14
16365,27667,4,65006074-21fd-4e10-a520-6829f0f18130,2025-02-17 16:07:41
16366,21766,1,f9fd4938-1f10-43ca-8149-07202cfdd966,2025-02-16 22:09:22
16367,13283,5,f3fbed48-c879-44cb-91a1-7c9525757b23,2025-01-31 23:22:06
16368,4797,3,e0a15e83-c24c-4d1b-bf11-132cc6344816,2025-02-16 03:11:50
16369,23151,4,c68e08eb-0548-4668-9584-5036d711c674,2025-02-06 06:22:30
16370,11920,3,bf850755-ac36-48b5-aee2-fc295ca7c257,2025-02-18 16:05:46
16371,28420,2,b0e90f27-4c1d-4b41-ac88-738ff6bd194c,2025-02-01 21:01:36
16372,4493,4,e05b1477-ced7-41ea-96bc-7c1789f4e29a,2025-02-01 01:45:43
16373,547,4,6cc4c9d5-9f7f-42da-b41b-64bcc2459e62,2025-02-07 11:46:21
16374,9807,4,bfa5fdeb-1cc3-4cb3-8cfc-b723afd2e78f,2025-02-25 18:23:16
16375,26771,2,60c5f2fe-b77e-442a-8031-05268df6cdcb,2025-02-14 13:33:04
16376,21631,4,b3765360-c936-43b1-b2f1-08c19905a4b6,2025-02-12 23:00:12
16377,18371,5,4dae873a-e427-44de-983d-be08c789a31f,2025-02-09 15:32:07
16378,28476,5,dae0b27c-b402-489d-8344-ee2169cbd8fc,2025-02-13 14:26:13
16379,20227,3,f4c7589d-58b7-4b0a-9d1f-0ea1084c939c,2025-02-15 09:12:00
16380,5974,4,846034d7-2a4f-42de-ad81-49f36b885874,2025-02-15 20:20:59
16381,3957,2,ec24e45c-e986-468b-9380-c97f76b807ca,2025-02-04 15:02:51
16382,4601,1,dafb32fd-2b56-4f30-936d-b1b8d370d145,2025-02-28 12:17:00
16383,22364,1,56906af2-94a5-448c-8525-7e94b4f03541,2025-02-21 17:46:31
16384,11544,2,43fe1232-5fef-488c-8d9b-91894185d95d,2025-02-08 02:09:43
16385,18238,2,956b165a-24c7-41e5-abdc-dd6f7651c062,2025-02-21 10:30:46
16386,6221,1,601c3d62-ed54-42d8-80d5-c13afaf68c3d,2025-02-15 14:00:09
16387,9211,1,e24b89b7-6d39-4c6f-918f-bb7b9c8abee4,2025-02-15 01:13:47
16388,9085,2,0abab0ed-49fc-42df-9da7-5a41d5c33f44,2025-02-28 00:41:12
16389,24758,1,0895968c-a359-4150-9b8f-51510228fc83,2025-02-24 02:58:59
16390,20930,3,ba7b4287-5985-4852-a3a9-e952b49495e3,2025-03-01 12:54:46
16391,5419,2,e34899aa-4543-4e27-bb13-2e84aab88ed0,2025-02-16 00:16:54
16392,7549,5,22580b13-6f5d-4fce-a6be-0cff7896d590,2025-02-18 11:07:10
16393,29663,2,afb6eca7-2022-4cdb-8f66-e746ec31a38d,2025-02-08 13:40:21
16394,4792,2,2e52ed5c-136d-4178-a3d6-e2c2090dabdf,2025-02-22 09:48:23
16395,7515,4,4726d779-4a8f-4f1f-a918-129815ba88f7,2025-02-04 13:42:13
16396,12353,5,aa5f091f-99eb-45d5-b8a2-69840219fb66,2025-02-05 19:41:44
16397,481,2,63048838-a0ba-4d5c-bed4-89635f41c84e,2025-02-11 10:29:15
16398,17707,2,8b8e47bf-2004-47bd-a848-470fc9c0d4ca,2025-02-09 04:27:02
16399,15475,5,bcf19944-c36e-427c-a548-b87b6257ccf6,2025-02-19 14:49:46
16400,19932,2,22a39d4f-25ba-417d-acf7-97e0405048f7,2025-02-12 10:54:28
16401,12865,1,2a724c97-8059-4650-bd75-3315b46dfda6,2025-02-15 17:52:53
16402,15154,1,9a7e0c2f-944d-4207-8001-b552da57624a,2025-02-06 17:00:54
16403,10096,4,23de52e7-4882-466f-9eeb-6142c7997faa,2025-02-18 08:00:25
16404,18335,1,4ede69ed-f5b3-469d-a62f-ceed425767db,2025-02-14 03:21:18
16405,21721,3,899d215c-e8d2-402d-96f1-f10f4d525c9d,2025-02-05 06:39:36
16406,14395,5,c07f4e0c-f50d-4380-ac9a-71a78e71795d,2025-02-05 03:38:24
16407,14960,3,91846f3e-0862-4ea5-96ba-c7f19b04eba0,2025-02-12 18:23:59
16408,19104,4,e553a8c5-0a95-4d14-bb55-02573d26c0a3,2025-02-18 20:17:20
16409,11048,5,1804600f-e779-4c52-b098-ab3f5cddd64c,2025-02-13 11:16:12
16410,11656,2,e5878c23-ef12-480c-ab51-dcc32644aecf,2025-02-16 07:36:55
16411,24853,4,1424c6bd-7df6-47d6-abeb-6ca2c0497c35,2025-02-09 13:33:28
16412,27090,1,da1d3e57-8581-41e0-be48-9021957ab0e2,2025-02-17 11:34:35
16413,120,4,9aea3552-c08d-4984-9235-799cef5cdeea,2025-02-11 07:52:03
16414,4930,1,78edb578-5044-434a-990f-6b574340c256,2025-02-06 04:26:02
16415,4998,3,0810dd15-10cf-4295-95e2-182b3b271f1d,2025-02-26 15:03:54
16416,21750,2,4bc44cf5-733f-46d6-ac68-63bdefd6aecf,2025-02-07 05:06:00
16417,17382,1,cdf1f741-d425-4535-aa83-28f7ab86e92e,2025-02-20 22:01:15
16418,23152,5,18542e92-1279-4429-89fa-ba4e07774223,2025-02-03 13:44:50
16419,2781,5,ad491a01-c1e0-48e1-a482-9bd438132cce,2025-02-19 23:01:30
16420,3156,5,786061e9-9fcc-4e87-a923-2a8c6ff1bf83,2025-02-11 00:13:27
16421,22271,2,550c8ea5-6c25-4183-931d-26f1003cb55d,2025-02-16 03:30:56
16422,24787,4,a058387d-ce0b-49bb-bd72-4c61587170c7,2025-02-15 11:35:08
16423,12545,2,c29bfb9d-1390-44a9-883a-31b91d943ab2,2025-02-05 01:45:27
16424,23690,5,ecd9cd56-929d-4410-a443-0ea2d89bb116,2025-02-03 20:18:47
16425,16361,2,0ba2c047-bfa6-4a74-a982-e897b624c7d6,2025-02-11 21:30:06
16426,26991,5,896fd0e8-8f37-481e-9bf0-5c43df0038c5,2025-02-26 04:39:36
16427,13035,4,6ad12bca-c5cd-47b8-ac9e-f8506a73b3e9,2025-02-24 12:37:12
16428,23174,2,df58f676-a04c-4503-b976-0ed3d1b76e94,2025-02-05 05:09:27
16429,1948,1,da081ed9-6bbe-4388-a6ae-c63bf0a9bd5c,2025-02-21 12:18:10
16430,14590,5,d0a822fb-4734-4f6f-8a5a-1449ba997f35,2025-02-04 11:30:58
16431,4852,1,7af112a6-7c41-407b-82c2-b299e62bf8fc,2025-02-25 07:49:12
16432,6172,5,4006b925-58f2-4394-b0c8-1f2b1a5eaae3,2025-02-12 19:19:34
16433,23851,1,17f95a8c-02e8-4059-b264-1353189f6632,2025-02-15 04:42:25
16434,24310,4,7c9c9a0f-6dce-40b8-aad6-ccecb332b076,2025-02-13 22:01:51
16435,26807,1,6ad99c7c-c2a8-45c3-ba5e-2c632b07d02c,2025-02-04 23:58:19
16436,6983,3,080812b7-2d2f-497f-8908-4e6d27184895,2025-02-26 03:25:58
16437,8876,3,9dcd758c-af9a-4250-a5f0-d9b41ce6b33d,2025-02-20 10:19:07
16438,18426,5,7e8d0825-0f5c-4787-b42f-bf2954191f76,2025-02-26 23:31:45
16439,27344,3,29ddbac4-c6f9-4750-b5cf-76785732dce7,2025-02-21 17:50:02
16440,1880,2,aa171c42-5f17-4df4-bbeb-b0fd956de397,2025-02-22 11:08:46
16441,2485,1,93236fbc-943a-438d-9570-0b672284dc30,2025-02-24 15:11:05
16442,10812,3,a965b3cb-0229-4bd5-aebf-b5b11531470d,2025-02-11 13:08:27
16443,20212,3,77bf8e4e-7d3f-4793-863c-e4d6404a6c30,2025-02-16 10:23:02
16444,28887,1,4ef566e7-bccd-4783-94c5-8c9d8ac6d9f4,2025-02-08 09:46:21
16445,5653,5,33e091f7-6811-41a5-9a90-be5fdc54413a,2025-02-17 20:23:49
16446,22143,3,bcf7c96c-9e5b-40b9-8f5f-eef43684300f,2025-02-10 04:04:37
16447,2359,3,04ccb29d-c8ec-411a-a3a0-80f31c0f5aa0,2025-02-25 10:23:25
16448,1345,5,d6505fda-e434-4347-b88e-bf160c71eaee,2025-02-01 08:56:45
16449,10409,2,f3023307-6f18-4e75-a671-49922fce5f32,2025-02-04 18:55:14
16450,4431,1,b21bdeab-90f9-4224-aa43-83d8e50feaaf,2025-02-21 11:42:56
16451,27566,3,9fddbe44-6a08-4fbd-837e-12d673213d32,2025-02-25 20:27:43
16452,4825,2,3eb14207-5bf3-46ae-b8cd-8460c159f090,2025-02-20 07:07:14
16453,10691,5,53518559-6c6d-4fc2-ad7b-460be99e7718,2025-02-28 17:50:17
16454,28830,3,1c35a191-8cbb-4cae-8ccc-856014e41fbe,2025-03-01 08:19:09
16455,21305,5,14ce4ec6-3a35-42b2-a5ba-250e17e77e8f,2025-02-09 09:09:17
16456,1257,1,61228dd4-7c76-476f-91c8-8e88a5e3c18f,2025-02-26 09:04:33
16457,17609,1,921a4f38-c42f-48f7-b122-bb3853f7cb15,2025-02-03 07:38:01
16458,36,4,f8e217ff-5444-4910-8041-3863fe209435,2025-02-24 08:38:12
16459,9850,5,eaad4f68-39e6-4447-b0e8-b4cd1e6a52a4,2025-02-01 18:54:04
16460,26544,4,d32a076c-c118-4c1d-9b79-cceed889ad2e,2025-02-05 11:27:58
16461,21849,3,883593f6-c638-480f-a69a-499817fa79b8,2025-02-14 03:12:43
16462,27298,2,ab637ce2-443e-40f4-ba11-392b9d20d03d,2025-02-23 19:24:12
16463,27138,3,8ef1c787-08d6-4134-b478-052e83a821e4,2025-02-22 14:31:39
16464,416,5,22199072-275b-4b95-81cb-67d5b8b9136f,2025-02-24 21:33:43
16465,15578,1,19b7d5f7-ac7d-42cc-b6b9-242197cc4115,2025-02-19 02:09:15
16466,29662,4,8dd277ef-d7ad-49bc-bc2a-ccba7803315b,2025-02-05 16:22:59
16467,21645,4,f3ebc514-5c44-4fe8-bf35-46cb23239ae3,2025-02-11 02:50:30
16468,28436,5,6dd28c25-9f1b-428d-857f-bf2945099a19,2025-02-25 06:36:15
16469,1362,5,2d478829-e1cd-4d76-859e-646bba9d2c73,2025-02-17 00:27:30
16470,19288,3,c08156d1-8d17-42a8-8ef2-01d3ee4503a9,2025-02-09 14:58:54
16471,25041,4,8ea238a0-792d-4af3-87e8-14bf7e541bb5,2025-02-21 08:44:43
16472,11962,5,5a6222ce-ea0e-45d9-832e-1ef960f7acda,2025-02-17 17:39:08
16473,3420,2,c02bec5a-9efb-41c8-8576-e85bce7f6ee5,2025-02-07 17:55:24
16474,5767,1,751866a0-b6da-47cb-9adf-a8f3d9bbb565,2025-02-18 11:56:16
16475,1317,2,0cc4168b-8413-4eec-b3e7-4066cea1b18b,2025-02-24 21:41:53
16476,12884,4,6d7526bb-ebac-4ced-a631-7a4e2db04542,2025-02-18 04:17:54
16477,2347,3,c70a8ddb-f7ae-458a-92d5-2392d7bc9900,2025-02-24 23:55:14
16478,5555,1,dfcaf741-00e1-4b17-bc28-83d47063b952,2025-02-17 03:09:52
16479,20189,5,09fbad3d-b8c2-49cf-b38d-8d8bc1cf275d,2025-02-02 09:34:11
16480,2968,4,a85a9ca0-e986-47c8-a686-1d4c74065ec1,2025-02-02 05:48:54
16481,29534,1,1b5d62f4-1b5a-4db1-a12b-f18868ee997c,2025-02-17 08:00:09
16482,693,2,a9a9f69f-4978-4969-873d-08889d7cecaa,2025-02-16 13:30:23
16483,21812,4,963bac55-b521-4eee-8bab-ddb269564cab,2025-02-15 08:51:34
16484,2186,3,3bc864b8-41db-4f90-ad8c-5341694fe6ff,2025-02-03 00:47:33
16485,10415,5,caefb755-0f36-429a-9cf2-a0d18468fd38,2025-02-04 06:53:48
16486,8848,2,c25bd20f-2c6c-4a74-8fda-b7c68fd37374,2025-02-23 13:39:08
16487,21918,1,a2ec06c1-ce42-4444-8383-ca6357cae311,2025-02-06 20:31:52
16488,14305,1,c2af56ed-eacc-4dad-91ed-c26de5789d42,2025-02-14 07:56:23
16489,24851,1,57524015-fa17-4edf-bcae-2c0c2cba7be4,2025-02-06 18:49:25
16490,3631,3,53d90dd4-2498-4971-9a82-333bc1fa98e7,2025-02-25 18:37:15
16491,608,2,336c7476-6201-4bf7-a66f-8a94900e7d10,2025-02-08 22:48:13
16492,16135,4,6aafd6da-0261-4726-99b3-ef73a2d531c0,2025-02-03 22:56:49
16493,3246,3,9ef0ad1b-682c-4eac-8e3f-5d5694da6c33,2025-02-11 19:03:06
16494,20787,3,17f6ba51-fddb-40d0-8ed4-5114df5e0f39,2025-02-28 01:41:49
16495,16664,2,5cc0a8c5-5ae7-4865-a889-63602b487848,2025-02-17 07:50:03
16496,6588,5,b720349c-6d80-49c4-a64e-6d5c97909cdc,2025-02-02 15:45:06
16497,12360,4,d5f7e718-8b18-4924-9e48-037dac47e8b7,2025-02-06 21:42:14
16498,20812,3,de855ab5-2f6b-4248-bdd7-99b5f98363ce,2025-03-01 05:19:59
16499,26208,1,a679d192-e5cc-47cf-b95c-a86a274a8222,2025-02-11 07:53:33
16500,28144,5,73cff8e9-59cb-409f-8cca-a2f4b66bf80d,2025-02-17 03:45:18
16501,13230,2,12fdea8f-49d8-44fe-b938-833650aa1c3f,2025-02-19 02:15:17
16502,10990,2,b8602131-10b8-4320-9902-e1e02399643a,2025-02-06 19:56:44
16503,14456,3,568a5c31-df23-4cc8-897a-3dda6a953cc0,2025-02-28 22:11:15
16504,28181,3,37f4ab41-f87e-4333-ba27-03e6a85457b0,2025-02-11 05:48:51
16505,17430,3,a2034780-3b88-4c1a-8263-2511f7a847b5,2025-02-16 10:08:05
16506,29291,4,1dfdcf76-ac0c-4318-bd05-18ecaea07a72,2025-02-08 12:16:11
16507,283,5,00607e27-ac80-4c11-99bf-ec7110198075,2025-02-20 08:44:43
16508,14025,2,0aae6e8a-ff98-4de3-bc01-dc4f9335d26f,2025-02-02 15:00:23
16509,18089,5,851668c4-1ef1-4aee-a001-84aa5492e315,2025-02-22 20:43:43
16510,28834,2,806e61d1-82ef-4b1e-9d7e-6fe6c1616335,2025-02-02 19:33:22
16511,24659,5,f44f0c75-2e61-4891-86af-8478a75e40fb,2025-02-12 13:23:57
16512,6915,5,1adfc112-7899-41bd-b4ca-fa81f57a6191,2025-02-22 13:54:18
16513,8129,1,333c0407-5fc9-44d7-b419-1c11f32bf231,2025-02-05 19:38:31
16514,28228,4,b7057a61-3cd2-4818-a776-3256fdb10f4c,2025-02-28 13:24:00
16515,11088,3,a61fb123-5a91-47c7-9cc6-c02c15ef13fa,2025-02-17 02:11:50
16516,10003,5,3193d466-cccc-422d-994e-f1373f9202cf,2025-02-05 02:38:46
16517,27787,5,8110816d-5d30-4629-b871-b42fd2a57314,2025-02-24 04:20:36
16518,984,2,bacff13e-7efa-4b34-ab76-b4fbe9a58d41,2025-02-12 23:08:50
16519,18038,1,811a9a63-e04a-424b-9a8b-aaec54a73cf9,2025-02-08 02:15:14
16520,139,1,baea8c7d-f968-4c2b-b9ce-edabbe455f63,2025-02-09 19:14:31
16521,1355,1,cb968b6f-5111-4863-abf4-224917c4cfef,2025-02-26 02:24:49
16522,10924,2,167b5b33-4008-49fb-b68c-07f772c62f4e,2025-02-08 20:34:02
16523,23853,4,17d03a9b-44e2-40f8-8d2b-7c7ec45aa6d1,2025-02-17 21:52:34
16524,28776,3,3a12c54e-4cc3-414b-a6cf-8ac77887f153,2025-02-17 20:36:46
16525,9031,2,6e33ae67-9188-4ade-966c-b284086f064f,2025-02-20 15:20:21
16526,20792,1,80739295-2ab2-408e-a5cd-b4e39cec98f6,2025-02-19 05:05:52
16527,5720,2,1f60af02-21e8-4a45-9be5-17feac12f934,2025-02-09 07:11:02
16528,15566,5,459b6e38-5582-4551-9e8b-7ff54b906f7d,2025-02-26 02:40:18
16529,8904,1,afeff935-b509-4966-8238-4c1611c5ea1e,2025-02-15 13:31:14
16530,7332,4,b91022dd-4881-47f1-bb50-b5a367b24aad,2025-02-12 13:19:25
16531,19841,5,5f664941-9029-4b4b-99da-7db131875830,2025-02-21 06:15:40
16532,12499,4,13719ecc-2ec8-4c96-b0ba-8371b382df01,2025-02-09 11:00:52
16533,21409,1,b490410c-be81-4967-9fef-9f9fe65ca796,2025-02-03 20:13:56
16534,8941,1,2e9b72a2-2663-46e3-823a-af61bde6966f,2025-02-17 05:56:57
16535,7975,1,0ef1c510-5f08-4ca7-8e41-17ec0a5c733a,2025-01-30 23:27:23
16536,5912,5,becead08-9a35-47a0-9ad1-f96445392daf,2025-02-28 21:48:32
16537,22437,4,c0d550b7-e66f-45c7-9ea7-f4f53386fe4a,2025-02-09 13:01:21
16538,21223,3,a38c0721-acf0-4dfe-8bdf-076b5fe54c4a,2025-02-03 15:18:30
16539,5177,1,463c3ba6-8921-41df-ba2b-542f5a071021,2025-02-09 04:50:19
16540,13852,3,53b7ae73-87fa-4d4a-82ae-5c3fb0a70bc6,2025-02-15 17:19:32
16541,3749,2,f28b99c0-7762-4b5b-a1b0-8ba9a86655f7,2025-02-06 11:29:29
16542,19606,2,f84553f2-616f-430e-98bf-52fe74f11b96,2025-02-01 23:34:43
16543,11579,5,28ac74d2-49cf-4138-8a5f-b5619a2cdc7e,2025-02-04 07:06:56
16544,6611,4,fc46c549-1dd6-45a7-bbb4-b1690e5dcac9,2025-02-26 21:27:52
16545,5025,1,e0a32501-16ed-41e9-a28c-6fb7e959c650,2025-02-02 15:26:51
16546,17894,1,17c3e2d6-3c76-4dd9-8cb3-a0afbce1658a,2025-02-10 18:20:12
16547,27883,3,724db853-6fce-4b24-8f71-04b9438ba559,2025-02-15 19:12:11
16548,17956,2,39580e6a-fef6-42db-8193-955ffeb4e20a,2025-02-12 07:51:56
16549,9371,1,6d4be399-818c-4f37-92ac-bdbc1c4274c9,2025-02-03 06:56:13
16550,22609,2,1b92e9cf-1851-4fd7-a65d-2268c7a4caa2,2025-02-25 01:07:41
16551,22887,3,8946d53b-0f76-4660-bb13-7abca22f4bc5,2025-02-06 04:55:14
16552,7105,4,b6e0cb86-2357-46e4-9b5c-1d55a1eefea6,2025-02-16 13:32:12
16553,23231,2,55eb8901-1cae-4a43-8d29-67d75c712d38,2025-02-09 13:31:59
16554,25962,1,05488e0d-e0ad-4de0-b21d-4dbbd4fcb757,2025-02-09 22:17:42
16555,3713,3,5e18a8c7-a946-4530-af92-b7acd443a304,2025-02-24 00:01:22
16556,3136,4,c6dfd477-cfe1-48c7-b4e7-db4c4ca85639,2025-02-27 23:50:01
16557,11511,1,dbe3540b-e736-4e12-ab29-53cdc9721dbe,2025-02-06 06:23:33
16558,24903,4,64d11687-ebe3-48d9-9c7c-3254515c2706,2025-02-15 06:41:15
16559,29879,5,93f83df5-af11-4de5-839f-21472fdb5b2a,2025-02-24 21:07:56
16560,20562,2,b2472690-3633-4db2-a4eb-36cb099c8fd0,2025-02-14 12:36:54
16561,6673,5,2faacc95-eff1-4554-ae36-6aa43f94095a,2025-02-06 15:02:32
16562,11952,2,9d00686a-3665-4c19-b1c3-bc602b0bd702,2025-02-22 00:17:05
16563,27860,2,25409256-ae78-43f8-b4a2-1e2d7b2290c3,2025-03-01 04:18:45
16564,7867,1,d7375f12-2cda-4cc8-a15b-29b6dcf8a6a8,2025-02-17 12:30:15
16565,4050,4,0b4a2785-1ef5-491b-bb0d-2f00f3e63d33,2025-02-06 05:53:23
16566,19339,2,5e991e51-d43d-46af-b04f-4dec5bcc6c92,2025-02-01 02:46:47
16567,2672,1,08764cef-d1ee-4c22-b3fe-9bcf118806be,2025-02-25 13:15:39
16568,6306,5,68f1592d-457f-4051-8e26-7589b4c59bfb,2025-01-30 17:29:21
16569,24490,2,80caa60a-781a-4857-8c3b-6ccfabde3f8c,2025-02-12 12:39:52
16570,7649,2,e7002143-c7af-490b-97a7-09a1149e3af3,2025-02-24 20:35:09
16571,9342,4,2a77cf48-0623-4de0-a75c-3c2866c6bd1a,2025-02-05 10:09:23
16572,529,1,c2800dac-05e6-47df-aeb8-7b813589cfec,2025-02-28 19:14:43
16573,29405,3,29f391be-1646-42cd-a2fb-64be784d88d5,2025-02-07 20:15:57
16574,8350,4,9ac3e534-0159-44fc-acde-a280e52ad361,2025-02-14 20:33:18
16575,7545,1,f622fba7-da3f-456b-920c-b805d9353958,2025-02-26 21:22:49
16576,23154,5,593f6894-4a14-4b18-9783-de03c63ce1ea,2025-02-14 07:01:54
16577,42,4,521fac7d-2a37-4c39-9400-9ab43f0d6080,2025-02-25 07:30:12
16578,28156,3,f6fc9022-c0e2-4947-bca2-da537ec873d8,2025-02-04 10:28:17
16579,18923,5,8eb33bf3-41d0-4784-b44e-c8c546744fd2,2025-02-21 22:32:01
16580,4422,3,30faa3a3-5913-4f52-86f9-2de511f69c10,2025-03-01 04:52:46
16581,1826,1,86fc4329-b812-4d59-bd85-7a94fedbe079,2025-02-12 10:17:44
16582,2360,2,e2fdfbc1-09cf-4748-887a-20c2c9eb95fa,2025-02-16 13:42:03
16583,962,1,b1e09a3d-3cc1-4dcf-aeb3-5f6256f8511c,2025-02-08 02:22:56
16584,24290,4,99a9c6c8-c0c4-403b-97f0-9d4ba9af32ab,2025-02-25 10:10:50
16585,2387,1,aaf528db-a8c1-4583-828e-35e10b52414b,2025-02-13 23:28:51
16586,21504,3,aa52c4ee-1d9f-4a81-9cd1-0cc1546fba65,2025-02-08 08:54:13
16587,27611,1,6e0f04e8-d226-4a9d-a874-2df00989d041,2025-02-23 23:54:09
16588,28251,4,1cdfb4d5-eb51-4c97-85f0-ece93aa208a3,2025-02-09 11:49:04
16589,21005,3,2913f698-71d3-455d-9d4b-bd8ef06d1968,2025-02-14 13:50:28
16590,6361,1,9f69bfb3-6af6-4c01-b99c-e5850828ed02,2025-02-17 06:13:03
16591,27252,5,5b0be64f-14af-4fca-9298-1c6094a8a6bf,2025-02-04 15:54:52
16592,25864,4,6a7ca835-ded0-4402-902a-eb75b88e0d88,2025-03-01 11:21:49
16593,3924,2,ec1385de-96c2-46fd-a217-70f3f921b1fc,2025-02-07 04:41:28
16594,899,2,06965643-b075-4395-9e4a-48af2d501199,2025-02-18 20:58:02
16595,9595,4,0eb8d768-04b9-4f3c-9eed-5b8eca651f09,2025-02-08 14:35:28
16596,26114,1,e4f970d9-04d6-41bf-bc0c-9dcc62b24183,2025-02-06 22:12:26
16597,25949,1,00613bdf-1d2e-4026-8f17-5cf02ed7a9b5,2025-02-07 03:02:02
16598,6214,2,1b0e36f8-38f8-465c-8a19-f46a079fbde4,2025-02-05 20:52:13
16599,29138,2,c3731382-b41a-4175-8867-c0227f12b0b0,2025-02-28 15:30:25
16600,18638,5,6c3ec086-9515-40d8-a308-169855b9da07,2025-02-21 23:09:35
16601,621,4,4b68998b-a952-4a02-b25b-ce9df82d2c7b,2025-02-09 21:49:23
16602,7284,2,2a83734a-f97c-441e-bc21-210d775e31db,2025-02-05 15:29:13
16603,9377,3,ca62da13-bbfc-498e-b120-175cb91de509,2025-02-24 10:32:13
16604,1396,3,ca7c0051-5d36-472a-a401-213bc814d5f3,2025-02-10 05:54:14
16605,29467,3,fadb08d0-87ad-42bd-b916-953aed6dcaae,2025-02-03 17:29:46
16606,10573,4,b1d7ee0a-1578-488a-b413-f894112f21f8,2025-02-13 08:52:44
16607,23372,4,1ccab59f-b03a-433c-a28f-4376bf7a1d65,2025-02-14 18:00:52
16608,24589,1,6eee9619-4efb-4f88-94ec-39660d9463bd,2025-02-21 07:05:29
16609,12632,2,906812bd-42de-4a46-a9da-0f22b4f1081d,2025-02-15 10:54:21
