coupon_id,coupon_code,discount_percentage,expiration_date
3047,COUPON-853537,8.54,2025-12-09 16:23:02
3048,COUPON-342954,27.25,2025-12-28 16:23:02
3049,COUPON-521203,11.8,2025-10-11 16:23:02
3050,COUPON-395801,18.31,2025-06-25 16:23:02
3051,COUPON-778296,8.09,2025-10-05 16:23:02
3052,COUPON-233495,16.95,2025-05-23 16:23:02
3053,COUPON-545292,19.53,2025-09-23 16:23:02
3054,COUPON-756202,8.47,2025-09-11 16:23:02
3055,COUPON-199807,22.32,2025-08-18 16:23:02
3056,COUPON-244110,28.76,2025-07-24 16:23:02
3057,COUPON-488444,8.94,2025-05-23 16:23:02
3058,COUPON-230752,17.81,2025-03-18 16:23:02
3059,COUPON-896276,16.04,2025-09-22 16:23:02
3060,COUPON-145266,9.39,2025-12-11 16:23:02
3061,COUPON-763752,26.86,2025-09-16 16:23:02
3062,COUPON-147326,17.04,2025-12-02 16:23:02
3063,COUPON-908364,22.7,2025-06-27 16:23:02
3064,COUPON-328351,10.84,2025-06-15 16:23:02
3065,COUPON-196312,13.8,2025-05-13 16:23:02
3066,COUPON-423087,18.34,2025-08-02 16:23:02
3067,COUPON-938504,21.6,2025-04-07 16:23:02
3068,COUPON-847604,5.65,2025-04-02 16:23:02
3069,COUPON-286879,9.7,2025-09-23 16:23:02
3070,COUPON-556444,25.75,2025-12-03 16:23:02
3071,COUPON-899439,18.98,2025-09-30 16:23:02
3072,COUPON-740934,24.24,2025-06-25 16:23:02
3073,COUPON-258755,23.9,2025-06-12 16:23:02
3074,COUPON-903481,8.8,2025-10-02 16:23:02
3075,COUPON-538599,9.19,2025-07-15 16:23:02
3076,COUPON-798223,25.43,2025-09-09 16:23:02
3077,COUPON-869316,12.68,2025-04-11 16:23:02
3078,COUPON-364901,23.46,2025-09-30 16:23:02
3079,COUPON-478708,13.43,2025-10-06 16:23:02
3080,COUPON-117960,20.3,2025-11-17 16:23:02
3081,COUPON-721336,6.01,2025-04-24 16:23:02
3082,COUPON-135596,20.5,2025-09-04 16:23:02
3083,COUPON-289033,17.7,2025-03-10 16:23:02
3084,COUPON-618066,13.5,2025-08-09 16:23:02
3085,COUPON-224486,13.92,2025-07-06 16:23:02
3086,COUPON-999483,29.46,2025-10-29 16:23:02
3087,COUPON-743252,29.35,2025-04-15 16:23:02
3088,COUPON-668297,9.92,2026-01-23 16:23:02
3089,COUPON-661631,7.77,2025-06-08 16:23:02
3090,COUPON-485966,9.19,2025-09-19 16:23:02
3091,COUPON-757699,14.78,2025-05-13 16:23:02
3092,COUPON-249313,19.17,2025-09-06 16:23:02
3093,COUPON-264105,24.23,2025-03-13 16:23:02
3094,COUPON-620501,28.04,2025-05-08 16:23:02
3095,COUPON-630809,12.91,2025-06-19 16:23:02
3096,COUPON-373683,29.05,2025-07-08 16:23:02
3097,COUPON-882101,22.35,2025-06-16 16:23:02
3098,COUPON-864273,14.88,2025-09-28 16:23:02
3099,COUPON-547690,20.23,2025-08-29 16:23:02
3100,COUPON-690254,10.8,2025-08-23 16:23:02
3101,COUPON-931297,18.79,2025-05-12 16:23:02
3102,COUPON-993655,16.36,2025-06-21 16:23:02
3103,COUPON-799001,11.13,2026-01-11 16:23:02
3104,COUPON-480433,17.92,2025-10-26 16:23:02
3105,COUPON-968003,20.5,2025-08-09 16:23:02
3106,COUPON-608698,7.93,2025-04-12 16:23:02
3107,COUPON-840835,8.37,2025-06-26 16:23:02
3108,COUPON-622597,28.96,2026-01-26 16:23:02
3109,COUPON-426760,10.81,2025-11-26 16:23:02
3110,COUPON-822135,17.14,2025-03-12 16:23:02
3111,COUPON-421300,14.81,2025-08-11 16:23:02
3112,COUPON-401846,27.46,2025-09-02 16:23:02
3113,COUPON-891428,14.43,2025-06-20 16:23:02
3114,COUPON-476934,23.78,2025-12-17 16:23:02
3115,COUPON-340631,28.66,2026-01-10 16:23:02
3116,COUPON-324343,9.13,2025-10-24 16:23:02
3117,COUPON-498172,13.11,2025-08-18 16:23:02
3118,COUPON-688064,14.92,2025-12-19 16:23:02
3119,COUPON-519314,5.48,2025-05-01 16:23:02
3120,COUPON-981188,17.91,2025-12-14 16:23:02
3121,COUPON-259553,19.88,2025-04-07 16:23:02
3122,COUPON-272780,10.71,2025-11-23 16:23:02
3123,COUPON-574841,24.02,2026-01-25 16:23:02
3124,COUPON-432089,23.56,2025-03-17 16:23:02
3125,COUPON-588480,18.5,2025-06-29 16:23:02
3126,COUPON-165405,8.91,2025-05-22 16:23:02
3127,COUPON-141246,29.31,2025-10-30 16:23:02
3128,COUPON-398549,13.45,2025-09-13 16:23:02
3129,COUPON-964708,22.53,2025-07-04 16:23:02
3130,COUPON-153828,27.49,2025-06-14 16:23:02
3131,COUPON-431039,28.02,2025-10-15 16:23:02
3132,COUPON-174296,26.8,2025-10-31 16:23:02
3133,COUPON-705736,24.89,2025-11-29 16:23:02
3134,COUPON-792963,24.77,2026-01-09 16:23:02
3135,COUPON-480765,5.53,2025-08-22 16:23:02
3136,COUPON-342431,9.04,2026-01-26 16:23:02
3137,COUPON-523911,11.38,2025-07-17 16:23:02
3138,COUPON-465605,23.97,2025-08-28 16:23:02
3139,COUPON-558023,27.79,2025-07-05 16:23:02
3140,COUPON-977420,19.48,2025-07-24 16:23:02
3141,COUPON-661680,11.44,2025-07-14 16:23:02
3142,COUPON-558724,21.35,2025-09-20 16:23:02
3143,COUPON-606549,19.56,2025-09-22 16:23:02
3144,COUPON-995089,19.32,2026-01-14 16:23:02
3145,COUPON-594829,13.74,2025-11-30 16:23:02
3146,COUPON-334735,8.48,2025-11-25 16:23:02
3147,COUPON-782976,26.3,2025-12-30 16:23:02
3148,COUPON-455067,14.26,2025-08-14 16:23:02
3149,COUPON-300960,13.96,2025-07-10 16:23:02
3150,COUPON-423613,23.44,2025-06-26 16:23:02
3151,COUPON-393727,20.32,2026-01-10 16:23:02
3152,COUPON-234454,14.95,2025-07-29 16:23:02
3153,COUPON-431986,8.79,2025-06-16 16:23:02
3154,COUPON-952398,28.89,2025-05-28 16:23:02
3155,COUPON-211482,23.92,2025-09-30 16:23:02
3156,COUPON-820509,23.88,2025-04-26 16:23:02
3157,COUPON-245038,18.84,2026-01-18 16:23:02
3158,COUPON-850771,18.52,2025-10-05 16:23:02
3159,COUPON-260355,21.79,2025-12-13 16:23:02
3160,COUPON-201077,23.67,2026-01-27 16:23:02
3161,COUPON-342915,8.91,2025-10-28 16:23:02
3162,COUPON-526947,27.94,2025-04-05 16:23:02
3163,COUPON-191581,26.42,2025-08-18 16:23:02
3164,COUPON-768170,29.7,2025-09-11 16:23:02
3165,COUPON-460396,9.88,2025-09-16 16:23:02
3166,COUPON-626784,14.67,2025-11-17 16:23:02
3167,COUPON-279798,26.89,2025-05-08 16:23:02
3168,COUPON-213377,10.22,2025-06-19 16:23:02
3169,COUPON-843383,19.43,2025-12-09 16:23:02
3170,COUPON-707567,22.77,2025-12-15 16:23:02
3171,COUPON-588273,16.03,2025-11-16 16:23:02
3172,COUPON-681012,22.47,2025-04-17 16:23:02
3173,COUPON-852870,20.88,2025-03-07 16:23:02
3174,COUPON-371893,17.24,2025-10-09 16:23:02
3175,COUPON-165634,9.53,2025-10-24 16:23:02
3176,COUPON-705598,14.87,2025-10-22 16:23:02
3177,COUPON-835666,25.95,2025-07-06 16:23:02
3178,COUPON-249689,28.63,2025-10-09 16:23:02
3179,COUPON-429895,13.02,2025-04-26 16:23:02
3180,COUPON-935241,26.26,2025-05-05 16:23:02
3181,COUPON-872994,24.96,2026-01-24 16:23:02
3182,COUPON-455798,29.98,2025-12-28 16:23:02
3183,COUPON-790688,14.36,2025-12-09 16:23:02
3184,COUPON-604358,8.31,2025-10-08 16:23:02
3185,COUPON-639999,19.92,2025-09-21 16:23:02
3186,COUPON-276995,24.87,2025-05-06 16:23:02
3187,COUPON-906769,18.21,2025-04-02 16:23:02
3188,COUPON-140224,22.13,2025-08-31 16:23:02
3189,COUPON-876386,17.06,2025-11-26 16:23:02
3190,COUPON-365287,16.08,2025-06-20 16:23:02
3191,COUPON-995697,17.91,2025-09-18 16:23:02
3192,COUPON-314199,19.8,2025-09-23 16:23:02
3193,COUPON-607616,21.88,2025-03-20 16:23:02
3194,COUPON-942483,17.91,2025-04-05 16:23:02
3195,COUPON-463198,14.59,2025-10-26 16:23:02
3196,COUPON-765771,17.27,2025-09-20 16:23:02
3197,COUPON-884083,14.53,2025-05-30 16:23:02
3198,COUPON-872781,10.2,2025-04-08 16:23:02
3199,COUPON-151065,19.26,2025-09-13 16:23:02
3200,COUPON-807800,13.18,2025-06-30 16:23:02
3201,COUPON-384914,17.17,2025-09-23 16:23:02
3202,COUPON-923499,6.58,2026-01-10 16:23:02
3203,COUPON-382443,8.52,2025-07-13 16:23:02
3204,COUPON-188624,13.44,2025-10-05 16:23:02
3205,COUPON-540544,22.14,2026-01-05 16:23:02
3206,COUPON-915687,14.72,2025-05-18 16:23:02
3207,COUPON-675015,15.59,2025-08-15 16:23:02
3208,COUPON-766299,28.04,2026-01-24 16:23:02
3209,COUPON-841596,17.58,2026-01-27 16:23:02
3210,COUPON-105440,7.48,2025-09-17 16:23:02
3211,COUPON-387139,28.19,2025-04-23 16:23:02
3212,COUPON-519596,9.13,2025-11-09 16:23:02
3213,COUPON-423622,13.11,2025-11-11 16:23:02
3214,COUPON-930863,9.98,2026-01-29 16:23:02
3215,COUPON-769881,19.72,2025-05-21 16:23:02
3216,COUPON-570968,23.48,2025-12-17 16:23:02
3217,COUPON-114387,25.14,2025-04-25 16:23:02
3218,COUPON-758178,23.55,2025-10-06 16:23:02
3219,COUPON-648296,23.0,2025-07-16 16:23:02
3220,COUPON-491138,7.23,2025-11-11 16:23:02
3221,COUPON-550634,24.4,2025-05-28 16:23:02
3222,COUPON-489854,26.52,2025-12-09 16:23:02
3223,COUPON-527718,26.81,2025-09-07 16:23:02
3224,COUPON-708403,26.32,2025-03-07 16:23:02
3225,COUPON-213070,8.6,2025-04-19 16:23:02
3226,COUPON-494577,24.43,2025-08-26 16:23:02
3227,COUPON-830040,7.52,2025-11-22 16:23:02
3228,COUPON-852839,13.23,2025-07-31 16:23:02
3229,COUPON-853970,20.46,2026-01-19 16:23:02
3230,COUPON-892003,8.7,2025-05-13 16:23:02
3231,COUPON-645875,26.68,2025-08-31 16:23:02
3232,COUPON-910252,8.67,2025-11-04 16:23:02
3233,COUPON-188771,26.91,2025-06-03 16:23:02
3234,COUPON-363235,8.63,2025-12-25 16:23:02
3235,COUPON-441912,21.0,2025-11-14 16:23:02
3236,COUPON-399485,13.07,2026-01-18 16:23:02
3237,COUPON-870173,9.18,2025-04-17 16:23:02
3238,COUPON-903220,27.0,2026-01-12 16:23:02
3239,COUPON-291077,22.48,2025-09-18 16:23:02
3240,COUPON-519217,27.77,2025-04-06 16:23:02
3241,COUPON-856209,26.88,2025-10-09 16:23:02
3242,COUPON-808090,28.37,2025-08-21 16:23:02
3243,COUPON-533876,5.48,2026-01-12 16:23:02
3244,COUPON-791675,18.12,2025-04-30 16:23:02
3245,COUPON-284903,23.2,2026-01-09 16:23:02
3246,COUPON-138954,7.04,2025-05-14 16:23:02
3247,COUPON-838621,24.3,2025-05-21 16:23:02
3248,COUPON-175808,24.45,2025-12-17 16:23:02
3249,COUPON-602790,12.78,2025-05-09 16:23:02
3250,COUPON-819110,24.43,2025-12-23 16:23:02
3251,COUPON-952301,9.68,2025-06-27 16:23:02
3252,COUPON-460105,6.26,2025-03-07 16:23:02
3253,COUPON-377813,22.02,2025-12-28 16:23:02
3254,COUPON-407852,12.27,2025-10-09 16:23:02
3255,COUPON-202115,17.13,2025-08-11 16:23:02
3256,COUPON-247472,16.82,2025-03-10 16:23:02
3257,COUPON-642260,6.26,2025-11-26 16:23:02
3258,COUPON-584667,5.12,2025-12-06 16:23:02
3259,COUPON-482172,10.96,2025-06-17 16:23:02
3260,COUPON-153393,7.98,2025-03-28 16:23:02
3261,COUPON-545018,23.45,2025-04-10 16:23:02
3262,COUPON-256898,29.7,2026-01-18 16:23:02
3263,COUPON-400739,5.75,2025-06-02 16:23:02
3264,COUPON-576056,20.62,2025-12-27 16:23:02
3265,COUPON-561414,9.69,2025-07-12 16:23:02
3266,COUPON-698844,7.73,2025-09-08 16:23:02
3267,COUPON-228967,19.12,2025-06-25 16:23:02
3268,COUPON-422949,15.58,2025-03-28 16:23:02
3269,COUPON-167504,19.15,2025-05-13 16:23:02
3270,COUPON-995155,18.86,2026-01-23 16:23:02
3271,COUPON-931556,6.96,2025-05-27 16:23:02
3272,COUPON-851510,16.38,2025-03-06 16:23:02
3273,COUPON-930897,14.73,2025-11-06 16:23:02
3274,COUPON-816573,21.71,2025-06-24 16:23:02
3275,COUPON-820395,20.85,2026-01-07 16:23:02
3276,COUPON-233337,20.07,2025-06-17 16:23:02
3277,COUPON-313362,20.23,2025-12-30 16:23:02
3278,COUPON-238689,7.94,2025-03-09 16:23:02
3279,COUPON-954836,6.69,2025-05-18 16:23:02
3280,COUPON-693194,10.39,2025-04-23 16:23:02
3281,COUPON-506141,24.49,2025-09-30 16:23:02
3282,COUPON-975334,24.53,2025-10-16 16:23:02
3283,COUPON-137908,22.44,2026-01-16 16:23:02
3284,COUPON-154871,25.55,2025-09-01 16:23:02
3285,COUPON-844720,17.09,2025-11-24 16:23:02
3286,COUPON-640726,5.31,2025-06-30 16:23:02
3287,COUPON-303691,6.67,2025-05-06 16:23:02
3288,COUPON-962931,27.96,2025-12-26 16:23:02
3289,COUPON-810159,10.6,2026-01-12 16:23:02
3290,COUPON-828643,12.86,2025-07-28 16:23:02
3291,COUPON-245739,21.58,2025-08-21 16:23:02
3292,COUPON-864065,10.19,2025-04-04 16:23:02
3293,COUPON-812351,16.54,2025-11-09 16:23:02
3294,COUPON-505990,20.25,2025-07-11 16:23:02
3295,COUPON-756369,8.24,2025-07-13 16:23:02
3296,COUPON-845439,10.4,2025-12-29 16:23:02
3297,COUPON-556241,18.14,2025-11-23 16:23:02
3298,COUPON-276967,18.81,2026-01-21 16:23:02
3299,COUPON-863615,23.87,2026-01-04 16:23:02
3300,COUPON-247906,7.8,2025-08-11 16:23:02
3301,COUPON-470858,5.32,2025-07-23 16:23:02
3302,COUPON-864401,29.84,2025-10-27 16:23:02
3303,COUPON-497928,21.21,2025-05-05 16:23:02
3304,COUPON-267716,27.55,2025-09-16 16:23:02
3305,COUPON-110587,24.46,2025-04-05 16:23:02
3306,COUPON-520292,6.9,2025-11-21 16:23:02
3307,COUPON-772495,9.57,2025-11-16 16:23:02
3308,COUPON-588143,29.74,2025-03-06 16:23:02
3309,COUPON-687250,10.72,2025-11-02 16:23:02
3310,COUPON-476506,23.73,2025-03-21 16:23:02
3311,COUPON-872853,26.99,2025-04-28 16:23:02
3312,COUPON-988537,13.52,2025-04-01 16:23:02
3313,COUPON-352988,19.96,2025-06-15 16:23:02
3314,COUPON-223002,25.56,2025-12-07 16:23:02
3315,COUPON-815494,5.42,2025-06-30 16:23:02
3316,COUPON-208181,14.27,2025-10-18 16:23:02
3317,COUPON-681114,8.06,2025-05-16 16:23:02
3318,COUPON-988358,16.09,2025-12-27 16:23:02
3319,COUPON-512998,12.27,2025-06-25 16:23:02
3320,COUPON-397989,15.31,2025-05-09 16:23:02
3321,COUPON-976360,29.13,2025-09-03 16:23:02
3322,COUPON-604322,5.68,2026-01-07 16:23:02
3323,COUPON-728884,26.74,2025-10-02 16:23:02
3324,COUPON-304828,17.22,2025-07-19 16:23:02
3325,COUPON-831605,29.86,2025-05-14 16:23:02
3326,COUPON-759866,18.85,2025-06-29 16:23:02
3327,COUPON-627883,14.56,2025-03-09 16:23:02
3328,COUPON-432419,7.04,2026-01-06 16:23:02
3329,COUPON-928392,24.51,2025-09-16 16:23:02
3330,COUPON-672297,28.91,2025-05-21 16:23:02
3331,COUPON-895707,12.26,2025-07-23 16:23:02
3332,COUPON-867447,17.37,2026-01-21 16:23:02
3333,COUPON-433357,21.32,2025-11-13 16:23:02
3334,COUPON-728410,16.89,2025-11-12 16:23:02
3335,COUPON-192343,22.9,2025-06-16 16:23:02
3336,COUPON-365568,18.41,2025-12-04 16:23:02
3337,COUPON-883733,13.49,2025-04-26 16:23:02
3338,COUPON-590484,19.95,2025-08-13 16:23:02
3339,COUPON-588634,21.75,2025-03-31 16:23:02
3340,COUPON-467304,16.43,2025-06-16 16:23:02
3341,COUPON-237219,29.45,2025-12-19 16:23:02
3342,COUPON-743953,5.59,2025-05-04 16:23:02
3343,COUPON-722650,23.38,2025-09-03 16:23:02
3344,COUPON-914805,26.36,2025-06-13 16:23:02
3345,COUPON-872654,13.99,2025-08-15 16:23:02
3346,COUPON-326427,19.48,2025-09-07 16:23:02
3347,COUPON-173023,28.14,2025-09-14 16:23:02
3348,COUPON-681878,16.83,2025-10-29 16:23:02
3349,COUPON-429543,19.06,2025-07-27 16:23:02
3350,COUPON-783704,14.92,2025-12-12 16:23:02
3351,COUPON-993204,27.48,2025-08-13 16:23:02
3352,COUPON-199057,26.5,2025-08-31 16:23:02
3353,COUPON-470462,12.93,2025-03-08 16:23:02
3354,COUPON-796089,28.93,2025-05-30 16:23:02
3355,COUPON-184832,22.89,2025-03-24 16:23:02
3356,COUPON-860977,27.52,2025-05-12 16:23:02
3357,COUPON-438385,12.26,2025-07-27 16:23:02
3358,COUPON-632636,29.97,2025-05-29 16:23:02
3359,COUPON-332605,24.27,2025-08-16 16:23:02
3360,COUPON-814392,15.68,2025-11-15 16:23:02
3361,COUPON-948954,9.47,2025-10-31 16:23:02
3362,COUPON-892509,28.74,2025-12-22 16:23:02
3363,COUPON-568074,26.5,2025-11-20 16:23:02
3364,COUPON-155624,14.9,2025-09-13 16:23:02
3365,COUPON-576386,24.43,2025-06-22 16:23:02
3366,COUPON-142985,17.3,2025-07-12 16:23:02
3367,COUPON-335668,10.1,2026-01-09 16:23:02
3368,COUPON-736929,9.9,2025-09-23 16:23:02
3369,COUPON-376255,16.54,2025-11-16 16:23:02
3370,COUPON-163258,26.41,2025-09-24 16:23:02
3371,COUPON-591918,27.11,2025-05-25 16:23:02
3372,COUPON-988462,23.61,2025-06-29 16:23:02
3373,COUPON-506755,11.37,2025-10-24 16:23:02
3374,COUPON-520839,23.97,2025-04-18 16:23:02
3375,COUPON-216685,8.2,2025-10-27 16:23:02
3376,COUPON-788279,10.23,2025-08-14 16:23:02
3377,COUPON-872790,23.64,2025-05-06 16:23:02
3378,COUPON-920695,23.99,2025-04-28 16:23:02
3379,COUPON-905314,18.51,2025-08-29 16:23:02
3380,COUPON-651201,14.9,2025-06-28 16:23:02
3381,COUPON-168925,22.94,2025-06-23 16:23:02
3382,COUPON-361981,6.21,2025-04-14 16:23:02
3383,COUPON-775291,21.31,2025-12-06 16:23:02
3384,COUPON-528299,27.84,2025-10-12 16:23:02
3385,COUPON-441387,7.27,2025-04-07 16:23:02
3386,COUPON-466191,17.85,2025-12-21 16:23:02
3387,COUPON-560120,18.38,2025-11-08 16:23:02
3388,COUPON-192980,24.6,2025-08-27 16:23:02
3389,COUPON-574144,26.2,2025-10-29 16:23:02
3390,COUPON-620443,28.15,2025-06-18 16:23:02
3391,COUPON-306353,8.96,2025-05-12 16:23:02
3392,COUPON-596101,21.82,2025-11-18 16:23:02
3393,COUPON-469014,17.86,2026-01-02 16:23:02
3394,COUPON-986307,18.68,2025-10-06 16:23:02
3395,COUPON-515265,20.62,2025-03-22 16:23:02
3396,COUPON-829935,12.88,2026-01-29 16:23:02
3397,COUPON-781332,14.65,2025-12-05 16:23:02
3398,COUPON-702749,25.66,2025-07-14 16:23:02
3399,COUPON-981176,27.55,2025-08-13 16:23:02
3400,COUPON-278695,23.84,2025-03-06 16:23:02
3401,COUPON-832438,8.01,2025-08-19 16:23:02
3402,COUPON-193095,14.11,2025-07-03 16:23:02
3403,COUPON-883799,16.88,2026-01-14 16:23:02
3404,COUPON-848286,12.25,2025-04-22 16:23:02
3405,COUPON-658311,8.35,2025-06-06 16:23:02
3406,COUPON-726990,27.91,2025-07-03 16:23:02
3407,COUPON-800595,11.25,2025-09-21 16:23:02
3408,COUPON-176125,28.47,2025-11-30 16:23:02
3409,COUPON-766244,17.43,2025-09-09 16:23:02
3410,COUPON-776051,17.05,2025-09-17 16:23:02
3411,COUPON-612434,20.29,2026-01-09 16:23:02
3412,COUPON-913697,6.01,2025-04-16 16:23:02
3413,COUPON-106628,9.72,2025-12-24 16:23:02
3414,COUPON-897830,9.13,2025-11-26 16:23:02
3415,COUPON-350233,26.17,2025-04-13 16:23:02
3416,COUPON-657993,15.3,2025-09-29 16:23:02
3417,COUPON-508948,7.94,2025-09-16 16:23:02
3418,COUPON-988185,5.76,2026-01-19 16:23:02
3419,COUPON-141480,16.71,2025-07-25 16:23:02
3420,COUPON-872947,13.79,2025-12-13 16:23:02
3421,COUPON-333258,15.1,2025-08-16 16:23:02
3422,COUPON-349869,22.87,2025-11-17 16:23:02
3423,COUPON-434774,26.26,2025-08-29 16:23:02
3424,COUPON-369996,9.48,2026-01-12 16:23:02
3425,COUPON-597001,22.35,2026-01-05 16:23:02
3426,COUPON-795736,22.86,2025-06-23 16:23:02
3427,COUPON-921202,6.91,2025-04-06 16:23:02
3428,COUPON-777929,23.96,2025-04-03 16:23:02
3429,COUPON-462796,21.22,2025-06-10 16:23:02
3430,COUPON-270385,24.47,2025-11-30 16:23:02
3431,COUPON-180795,24.72,2026-01-14 16:23:02
3432,COUPON-962180,27.86,2025-08-07 16:23:02
3433,COUPON-973360,12.81,2025-07-06 16:23:02
3434,COUPON-571086,19.39,2025-03-06 16:23:02
3435,COUPON-678901,5.18,2025-09-16 16:23:02
3436,COUPON-480280,7.33,2025-03-03 16:23:02
3437,COUPON-594852,17.23,2025-10-01 16:23:02
3438,COUPON-755093,13.34,2025-04-25 16:23:02
3439,COUPON-952808,9.65,2025-03-19 16:23:02
3440,COUPON-391039,6.23,2025-09-19 16:23:02
3441,COUPON-723999,16.98,2025-08-26 16:23:02
3442,COUPON-435891,19.08,2025-03-04 16:23:02
3443,COUPON-137220,18.0,2025-07-30 16:23:02
3444,COUPON-561172,12.48,2025-12-01 16:23:02
3445,COUPON-752586,10.47,2025-05-14 16:23:02
3446,COUPON-706748,23.17,2025-09-12 16:23:02
3447,COUPON-611426,18.54,2025-10-09 16:23:02
3448,COUPON-378453,15.11,2025-07-03 16:23:02
3449,COUPON-388998,9.08,2025-07-19 16:23:02
3450,COUPON-380505,17.94,2025-05-17 16:23:02
3451,COUPON-822973,9.8,2025-03-23 16:23:02
3452,COUPON-965466,14.89,2025-10-08 16:23:02
3453,COUPON-326510,11.25,2026-01-09 16:23:02
3454,COUPON-720675,17.94,2026-01-18 16:23:02
3455,COUPON-278861,26.23,2025-07-26 16:23:02
3456,COUPON-773175,21.74,2025-09-26 16:23:02
3457,COUPON-201900,25.44,2025-08-08 16:23:02
3458,COUPON-482797,10.67,2025-11-05 16:23:02
3459,COUPON-477411,19.5,2025-09-03 16:23:02
3460,COUPON-948016,24.17,2026-01-15 16:23:02
3461,COUPON-161127,16.22,2025-07-21 16:23:02
3462,COUPON-249668,23.98,2026-01-30 16:23:02
3463,COUPON-995172,17.27,2025-03-08 16:23:02
3464,COUPON-766036,7.81,2025-04-29 16:23:02
3465,COUPON-921481,6.97,2025-12-10 16:23:02
3466,COUPON-383795,26.59,2025-04-05 16:23:02
3467,COUPON-535073,29.66,2025-09-22 16:23:02
3468,COUPON-244805,10.76,2025-05-22 16:23:02
3469,COUPON-674672,19.27,2025-12-29 16:23:02
3470,COUPON-734973,23.37,2025-11-15 16:23:02
3471,COUPON-116978,10.26,2025-10-30 16:23:02
3472,COUPON-527777,8.94,2025-07-17 16:23:02
3473,COUPON-287648,27.9,2025-12-01 16:23:02
3474,COUPON-765965,16.17,2025-03-11 16:23:02
3475,COUPON-671789,21.3,2025-07-03 16:23:02
3476,COUPON-328298,10.0,2025-07-21 16:23:02
3477,COUPON-329901,24.12,2025-11-14 16:23:02
3478,COUPON-759176,8.83,2025-03-24 16:23:02
3479,COUPON-387194,16.13,2025-05-13 16:23:02
3480,COUPON-453275,28.73,2025-11-02 16:23:02
3481,COUPON-822477,23.97,2025-11-12 16:23:02
3482,COUPON-484284,23.62,2025-03-19 16:23:02
3483,COUPON-764014,26.99,2025-04-04 16:23:02
3484,COUPON-701796,28.82,2025-03-11 16:23:02
3485,COUPON-138973,17.28,2025-10-05 16:23:02
3486,COUPON-236737,24.28,2025-05-18 16:23:02
3487,COUPON-108256,19.28,2025-07-26 16:23:02
3488,COUPON-421040,27.72,2025-03-21 16:23:02
3489,COUPON-668429,20.12,2025-12-18 16:23:02
3490,COUPON-811623,20.49,2025-05-08 16:23:02
3491,COUPON-170568,22.76,2025-10-29 16:23:02
3492,COUPON-391631,6.45,2025-10-19 16:23:02
3493,COUPON-874420,26.73,2025-08-13 16:23:02
3494,COUPON-556310,24.69,2025-09-03 16:23:02
3495,COUPON-579238,13.92,2025-09-27 16:23:02
3496,COUPON-817358,29.54,2025-06-18 16:23:02
3497,COUPON-970977,8.67,2025-03-06 16:23:02
3498,COUPON-929346,16.88,2025-03-22 16:23:02
3499,COUPON-803209,6.03,2025-11-04 16:23:02
3500,COUPON-105627,23.31,2025-07-22 16:23:02
3501,COUPON-738662,24.3,2025-08-10 16:23:02
3502,COUPON-667261,28.25,2025-10-31 16:23:02
3503,COUPON-654957,16.35,2025-04-18 16:23:02
3504,COUPON-831350,21.66,2025-04-03 16:23:02
3505,COUPON-473976,28.07,2025-11-18 16:23:02
3506,COUPON-402369,27.18,2025-09-11 16:23:02
3507,COUPON-761278,22.14,2025-09-28 16:23:02
3508,COUPON-718397,19.46,2025-03-05 16:23:02
3509,COUPON-338293,26.4,2025-11-28 16:23:02
3510,COUPON-786030,16.36,2025-12-27 16:23:02
3511,COUPON-791335,15.76,2025-05-14 16:23:02
3512,COUPON-725445,10.67,2025-07-25 16:23:02
3513,COUPON-451274,28.49,2025-08-09 16:23:02
3514,COUPON-252554,23.35,2025-09-09 16:23:02
3515,COUPON-976160,7.51,2025-08-10 16:23:02
3516,COUPON-554595,19.86,2025-12-17 16:23:02
3517,COUPON-711843,25.83,2025-04-13 16:23:02
3518,COUPON-544253,15.59,2026-01-23 16:23:02
3519,COUPON-121053,17.57,2025-10-13 16:23:02
3520,COUPON-520812,7.97,2025-10-25 16:23:02
3521,COUPON-126196,10.46,2026-01-26 16:23:02
3522,COUPON-949358,21.8,2025-11-14 16:23:02
3523,COUPON-460661,21.01,2025-08-03 16:23:02
3524,COUPON-959442,23.86,2025-06-29 16:23:02
3525,COUPON-391823,29.39,2025-03-05 16:23:02
3526,COUPON-743337,24.8,2025-11-29 16:23:02
3527,COUPON-772581,6.03,2026-01-27 16:23:02
3528,COUPON-852396,17.59,2025-08-07 16:23:02
3529,COUPON-958722,28.77,2025-08-13 16:23:02
3530,COUPON-286483,29.18,2026-01-22 16:23:02
3531,COUPON-154259,29.76,2025-04-29 16:23:02
3532,COUPON-975797,22.28,2025-03-04 16:23:02
3533,COUPON-251153,17.47,2025-07-27 16:23:02
3534,COUPON-376286,27.02,2025-12-08 16:23:02
3535,COUPON-103831,18.03,2025-09-07 16:23:02
3536,COUPON-527977,10.13,2025-08-04 16:23:02
3537,COUPON-442156,15.69,2025-12-01 16:23:02
3538,COUPON-279487,6.17,2025-05-23 16:23:02
3539,COUPON-211243,27.62,2025-09-22 16:23:02
3540,COUPON-983625,6.21,2025-06-23 16:23:02
3541,COUPON-840105,7.16,2025-03-16 16:23:02
3542,COUPON-221968,17.24,2025-10-20 16:23:02
3543,COUPON-258789,23.56,2025-12-21 16:23:02
3544,COUPON-950521,16.97,2025-04-16 16:23:02
3545,COUPON-201378,24.63,2025-07-10 16:23:02
